opening_balance_id,product_id,warehouse_id,balance_date,opening_units
IP01558-W003,IP01558,W003,2023-01-01,291
IP01558-W004,IP01558,W004,2023-01-01,447
IP01558-W005,IP01558,W005,2023-01-01,213
IP01558-W006,IP01558,W006,2023-01-01,245
IP01558-W007,IP01558,W007,2023-01-01,319
IP01558-W008,IP01558,W008,2023-01-01,109
IP01558-W009,IP01558,W009,2023-01-01,411
IP01558-W010,IP01558,W010,2023-01-01,132
IP01558-W011,IP01558,W011,2023-01-01,122
IP01558-W012,IP01558,W012,2023-01-01,425
IP01559-W001,IP01559,W001,2023-01-01,311
IP01559-W002,IP01559,W002,2023-01-01,169
IP01559-W003,IP01559,W003,2023-01-01,448
IP01559-W004,IP01559,W004,2023-01-01,209
IP01559-W005,IP01559,W005,2023-01-01,212
IP01559-W006,IP01559,W006,2023-01-01,414
IP01559-W007,IP01559,W007,2023-01-01,310
IP01559-W008,IP01559,W008,2023-01-01,184
IP01559-W009,IP01559,W009,2023-01-01,112
IP01559-W010,IP01559,W010,2023-01-01,313
IP01559-W011,IP01559,W011,2023-01-01,277
IP01559-W012,IP01559,W012,2023-01-01,255
IP01560-W001,IP01560,W001,2023-01-01,165
IP01560-W002,IP01560,W002,2023-01-01,317
IP01560-W003,IP01560,W003,2023-01-01,179
IP01560-W004,IP01560,W004,2023-01-01,331
IP01560-W005,IP01560,W005,2023-01-01,229
IP01560-W006,IP01560,W006,2023-01-01,110
IP01560-W007,IP01560,W007,2023-01-01,190
IP01560-W008,IP01560,W008,2023-01-01,278
IP01560-W009,IP01560,W009,2023-01-01,161
IP01560-W010,IP01560,W010,2023-01-01,183
IP01560-W011,IP01560,W011,2023-01-01,215
IP01560-W012,IP01560,W012,2023-01-01,292
IP01561-W001,IP01561,W001,2023-01-01,448
IP01561-W002,IP01561,W002,2023-01-01,280
IP01561-W003,IP01561,W003,2023-01-01,296
IP01561-W004,IP01561,W004,2023-01-01,135
IP01561-W005,IP01561,W005,2023-01-01,84
IP01561-W006,IP01561,W006,2023-01-01,385
IP01561-W007,IP01561,W007,2023-01-01,272
IP01561-W008,IP01561,W008,2023-01-01,353
IP01561-W009,IP01561,W009,2023-01-01,308
IP01561-W010,IP01561,W010,2023-01-01,367
IP01561-W011,IP01561,W011,2023-01-01,104
IP01561-W012,IP01561,W012,2023-01-01,217
IP01562-W001,IP01562,W001,2023-01-01,435
IP01562-W002,IP01562,W002,2023-01-01,272
IP01562-W003,IP01562,W003,2023-01-01,430
IP01562-W004,IP01562,W004,2023-01-01,329
IP01562-W005,IP01562,W005,2023-01-01,348
IP01562-W006,IP01562,W006,2023-01-01,144
IP01562-W007,IP01562,W007,2023-01-01,365
IP01562-W008,IP01562,W008,2023-01-01,444
IP01562-W009,IP01562,W009,2023-01-01,437
IP01562-W010,IP01562,W010,2023-01-01,240
IP01562-W011,IP01562,W011,2023-01-01,344
IP01562-W012,IP01562,W012,2023-01-01,244
IP01563-W001,IP01563,W001,2023-01-01,304
IP01563-W002,IP01563,W002,2023-01-01,118
IP01563-W003,IP01563,W003,2023-01-01,260
IP01563-W004,IP01563,W004,2023-01-01,235
IP01563-W005,IP01563,W005,2023-01-01,139
IP01563-W006,IP01563,W006,2023-01-01,153
IP01563-W007,IP01563,W007,2023-01-01,131
IP01563-W008,IP01563,W008,2023-01-01,225
IP01563-W009,IP01563,W009,2023-01-01,352
IP01563-W010,IP01563,W010,2023-01-01,296
IP01563-W011,IP01563,W011,2023-01-01,269
IP01563-W012,IP01563,W012,2023-01-01,402
IP01564-W001,IP01564,W001,2023-01-01,354
IP01564-W002,IP01564,W002,2023-01-01,300
IP01564-W003,IP01564,W003,2023-01-01,179
IP01564-W004,IP01564,W004,2023-01-01,377
IP01564-W005,IP01564,W005,2023-01-01,363
IP01564-W006,IP01564,W006,2023-01-01,319
IP01564-W007,IP01564,W007,2023-01-01,108
IP01564-W008,IP01564,W008,2023-01-01,347
IP01564-W009,IP01564,W009,2023-01-01,314
IP01564-W010,IP01564,W010,2023-01-01,382
IP01564-W011,IP01564,W011,2023-01-01,332
IP01564-W012,IP01564,W012,2023-01-01,220
IP01565-W001,IP01565,W001,2023-01-01,213
IP01565-W002,IP01565,W002,2023-01-01,413
IP01565-W003,IP01565,W003,2023-01-01,197
IP01565-W004,IP01565,W004,2023-01-01,162
IP01565-W005,IP01565,W005,2023-01-01,144
IP01565-W006,IP01565,W006,2023-01-01,145
IP01565-W007,IP01565,W007,2023-01-01,436
IP01565-W008,IP01565,W008,2023-01-01,345
IP01565-W009,IP01565,W009,2023-01-01,257
IP01565-W010,IP01565,W010,2023-01-01,354
IP01565-W011,IP01565,W011,2023-01-01,337
IP01565-W012,IP01565,W012,2023-01-01,229
IP01566-W001,IP01566,W001,2023-01-01,185
IP01566-W002,IP01566,W002,2023-01-01,259
IP01566-W003,IP01566,W003,2023-01-01,271
IP01566-W004,IP01566,W004,2023-01-01,204
IP01566-W005,IP01566,W005,2023-01-01,345
IP01566-W006,IP01566,W006,2023-01-01,425
IP01566-W007,IP01566,W007,2023-01-01,437
IP01566-W008,IP01566,W008,2023-01-01,380
IP01566-W009,IP01566,W009,2023-01-01,262
IP01566-W010,IP01566,W010,2023-01-01,266
IP01566-W011,IP01566,W011,2023-01-01,275
IP01566-W012,IP01566,W012,2023-01-01,225
IP01567-W001,IP01567,W001,2023-01-01,117
IP01567-W002,IP01567,W002,2023-01-01,448
IP01567-W003,IP01567,W003,2023-01-01,186
IP01567-W004,IP01567,W004,2023-01-01,334
IP01567-W005,IP01567,W005,2023-01-01,378
IP01567-W006,IP01567,W006,2023-01-01,145
IP01567-W007,IP01567,W007,2023-01-01,120
IP01567-W008,IP01567,W008,2023-01-01,284
IP01567-W009,IP01567,W009,2023-01-01,310
IP01567-W010,IP01567,W010,2023-01-01,271
IP01567-W011,IP01567,W011,2023-01-01,175
IP01567-W012,IP01567,W012,2023-01-01,207
IP01568-W001,IP01568,W001,2023-01-01,219
IP01568-W002,IP01568,W002,2023-01-01,188
IP01568-W003,IP01568,W003,2023-01-01,212
IP01568-W004,IP01568,W004,2023-01-01,169
IP01568-W005,IP01568,W005,2023-01-01,169
IP01568-W006,IP01568,W006,2023-01-01,383
IP01568-W007,IP01568,W007,2023-01-01,162
IP01568-W008,IP01568,W008,2023-01-01,330
IP01568-W009,IP01568,W009,2023-01-01,169
IP01568-W010,IP01568,W010,2023-01-01,350
IP01568-W011,IP01568,W011,2023-01-01,402
IP01568-W012,IP01568,W012,2023-01-01,104
IP01569-W001,IP01569,W001,2023-01-01,215
IP01569-W002,IP01569,W002,2023-01-01,140
IP01569-W003,IP01569,W003,2023-01-01,284
IP01569-W004,IP01569,W004,2023-01-01,77
IP01569-W005,IP01569,W005,2023-01-01,294
IP01569-W006,IP01569,W006,2023-01-01,377
IP01569-W007,IP01569,W007,2023-01-01,155
IP01569-W008,IP01569,W008,2023-01-01,246
IP01569-W009,IP01569,W009,2023-01-01,274
IP01569-W010,IP01569,W010,2023-01-01,110
IP01569-W011,IP01569,W011,2023-01-01,193
IP01569-W012,IP01569,W012,2023-01-01,437
IP01570-W001,IP01570,W001,2023-01-01,252
IP01570-W002,IP01570,W002,2023-01-01,323
IP01570-W003,IP01570,W003,2023-01-01,391
IP01570-W004,IP01570,W004,2023-01-01,377
IP01570-W005,IP01570,W005,2023-01-01,330
IP01570-W006,IP01570,W006,2023-01-01,358
IP01570-W007,IP01570,W007,2023-01-01,165
IP01570-W008,IP01570,W008,2023-01-01,433
IP01570-W009,IP01570,W009,2023-01-01,345
IP01570-W010,IP01570,W010,2023-01-01,423
IP01570-W011,IP01570,W011,2023-01-01,302
IP01570-W012,IP01570,W012,2023-01-01,369
IP01571-W001,IP01571,W001,2023-01-01,212
IP01571-W002,IP01571,W002,2023-01-01,293
IP01571-W003,IP01571,W003,2023-01-01,341
IP01571-W004,IP01571,W004,2023-01-01,137
IP01571-W005,IP01571,W005,2023-01-01,81
IP01571-W006,IP01571,W006,2023-01-01,278
IP01571-W007,IP01571,W007,2023-01-01,165
IP01571-W008,IP01571,W008,2023-01-01,246
IP01571-W009,IP01571,W009,2023-01-01,304
IP01571-W010,IP01571,W010,2023-01-01,193
IP01571-W011,IP01571,W011,2023-01-01,101
IP01571-W012,IP01571,W012,2023-01-01,204
IP01572-W001,IP01572,W001,2023-01-01,225
IP01572-W002,IP01572,W002,2023-01-01,419
IP01572-W003,IP01572,W003,2023-01-01,130
IP01572-W004,IP01572,W004,2023-01-01,91
IP01572-W005,IP01572,W005,2023-01-01,156
IP01572-W006,IP01572,W006,2023-01-01,210
IP01572-W007,IP01572,W007,2023-01-01,366
IP01572-W008,IP01572,W008,2023-01-01,361
IP01572-W009,IP01572,W009,2023-01-01,125
IP01572-W010,IP01572,W010,2023-01-01,349
IP01572-W011,IP01572,W011,2023-01-01,76
IP01572-W012,IP01572,W012,2023-01-01,265
IP01573-W001,IP01573,W001,2023-01-01,324
IP01573-W002,IP01573,W002,2023-01-01,219
IP01573-W003,IP01573,W003,2023-01-01,166
IP01573-W004,IP01573,W004,2023-01-01,186
IP01573-W005,IP01573,W005,2023-01-01,433
IP01573-W006,IP01573,W006,2023-01-01,364
IP01573-W007,IP01573,W007,2023-01-01,331
IP01573-W008,IP01573,W008,2023-01-01,297
IP01573-W009,IP01573,W009,2023-01-01,112
IP01573-W010,IP01573,W010,2023-01-01,399
IP01573-W011,IP01573,W011,2023-01-01,299
IP01573-W012,IP01573,W012,2023-01-01,364
IP01574-W001,IP01574,W001,2023-01-01,119
IP01574-W002,IP01574,W002,2023-01-01,243
IP01574-W003,IP01574,W003,2023-01-01,120
IP01574-W004,IP01574,W004,2023-01-01,342
IP01574-W005,IP01574,W005,2023-01-01,403
IP01574-W006,IP01574,W006,2023-01-01,140
IP01574-W007,IP01574,W007,2023-01-01,362
IP01574-W008,IP01574,W008,2023-01-01,432
IP01574-W009,IP01574,W009,2023-01-01,306
IP01574-W010,IP01574,W010,2023-01-01,251
IP01574-W011,IP01574,W011,2023-01-01,234
IP01574-W012,IP01574,W012,2023-01-01,444
IP01575-W001,IP01575,W001,2023-01-01,197
IP01575-W002,IP01575,W002,2023-01-01,289
IP01575-W003,IP01575,W003,2023-01-01,89
IP01575-W004,IP01575,W004,2023-01-01,181
IP01575-W005,IP01575,W005,2023-01-01,414
IP01575-W006,IP01575,W006,2023-01-01,380
IP01575-W007,IP01575,W007,2023-01-01,382
IP01575-W008,IP01575,W008,2023-01-01,397
IP01575-W009,IP01575,W009,2023-01-01,315
IP01575-W010,IP01575,W010,2023-01-01,321
IP01575-W011,IP01575,W011,2023-01-01,138
IP01575-W012,IP01575,W012,2023-01-01,364
IP01576-W001,IP01576,W001,2023-01-01,231
IP01576-W002,IP01576,W002,2023-01-01,93
IP01576-W003,IP01576,W003,2023-01-01,301
IP01576-W004,IP01576,W004,2023-01-01,321
IP01576-W005,IP01576,W005,2023-01-01,166
IP01576-W006,IP01576,W006,2023-01-01,148
IP01576-W007,IP01576,W007,2023-01-01,395
IP01576-W008,IP01576,W008,2023-01-01,189
IP01576-W009,IP01576,W009,2023-01-01,265
IP01576-W010,IP01576,W010,2023-01-01,416
IP01576-W011,IP01576,W011,2023-01-01,311
IP01576-W012,IP01576,W012,2023-01-01,150
IP01577-W001,IP01577,W001,2023-01-01,284
IP01577-W002,IP01577,W002,2023-01-01,134
IP01577-W003,IP01577,W003,2023-01-01,84
IP01577-W004,IP01577,W004,2023-01-01,107
IP01577-W005,IP01577,W005,2023-01-01,207
IP01577-W006,IP01577,W006,2023-01-01,386
IP01577-W007,IP01577,W007,2023-01-01,105
IP01577-W008,IP01577,W008,2023-01-01,393
IP01577-W009,IP01577,W009,2023-01-01,416
IP01577-W010,IP01577,W010,2023-01-01,197
IP01577-W011,IP01577,W011,2023-01-01,346
IP01577-W012,IP01577,W012,2023-01-01,335
IP01578-W001,IP01578,W001,2023-01-01,248
IP01578-W002,IP01578,W002,2023-01-01,285
IP01578-W003,IP01578,W003,2023-01-01,75
IP01578-W004,IP01578,W004,2023-01-01,165
IP01578-W005,IP01578,W005,2023-01-01,294
IP01578-W006,IP01578,W006,2023-01-01,105
IP01578-W007,IP01578,W007,2023-01-01,407
IP01578-W008,IP01578,W008,2023-01-01,353
IP01578-W009,IP01578,W009,2023-01-01,255
IP01578-W010,IP01578,W010,2023-01-01,210
IP01578-W011,IP01578,W011,2023-01-01,325
IP01578-W012,IP01578,W012,2023-01-01,191
IP01579-W001,IP01579,W001,2023-01-01,423
IP01579-W002,IP01579,W002,2023-01-01,434
IP01579-W003,IP01579,W003,2023-01-01,381
IP01579-W004,IP01579,W004,2023-01-01,370
IP01579-W005,IP01579,W005,2023-01-01,240
IP01579-W006,IP01579,W006,2023-01-01,277
IP01579-W007,IP01579,W007,2023-01-01,197
IP01579-W008,IP01579,W008,2023-01-01,306
IP01579-W009,IP01579,W009,2023-01-01,126
IP01579-W010,IP01579,W010,2023-01-01,378
IP01579-W011,IP01579,W011,2023-01-01,415
IP01579-W012,IP01579,W012,2023-01-01,424
IP01580-W001,IP01580,W001,2023-01-01,113
IP01580-W002,IP01580,W002,2023-01-01,421
IP01580-W003,IP01580,W003,2023-01-01,418
IP01580-W004,IP01580,W004,2023-01-01,188
IP01580-W005,IP01580,W005,2023-01-01,235
IP01580-W006,IP01580,W006,2023-01-01,390
IP01580-W007,IP01580,W007,2023-01-01,163
IP01580-W008,IP01580,W008,2023-01-01,442
IP01580-W009,IP01580,W009,2023-01-01,213
IP01580-W010,IP01580,W010,2023-01-01,357
IP01580-W011,IP01580,W011,2023-01-01,201
IP01580-W012,IP01580,W012,2023-01-01,386
IP01581-W001,IP01581,W001,2023-01-01,388
IP01581-W002,IP01581,W002,2023-01-01,250
IP01581-W003,IP01581,W003,2023-01-01,328
IP01581-W004,IP01581,W004,2023-01-01,182
IP01581-W005,IP01581,W005,2023-01-01,93
IP01581-W006,IP01581,W006,2023-01-01,218
IP01581-W007,IP01581,W007,2023-01-01,238
IP01581-W008,IP01581,W008,2023-01-01,417
IP01581-W009,IP01581,W009,2023-01-01,133
IP01581-W010,IP01581,W010,2023-01-01,353
IP01581-W011,IP01581,W011,2023-01-01,85
IP01581-W012,IP01581,W012,2023-01-01,253
IP01582-W001,IP01582,W001,2023-01-01,111
IP01582-W002,IP01582,W002,2023-01-01,108
IP01582-W003,IP01582,W003,2023-01-01,298
IP01582-W004,IP01582,W004,2023-01-01,316
IP01582-W005,IP01582,W005,2023-01-01,81
IP01582-W006,IP01582,W006,2023-01-01,415
IP01582-W007,IP01582,W007,2023-01-01,129
IP01582-W008,IP01582,W008,2023-01-01,134
IP01582-W009,IP01582,W009,2023-01-01,334
IP01582-W010,IP01582,W010,2023-01-01,387
IP01582-W011,IP01582,W011,2023-01-01,94
IP01582-W012,IP01582,W012,2023-01-01,208
IP01583-W001,IP01583,W001,2023-01-01,225
IP01583-W002,IP01583,W002,2023-01-01,249
IP01583-W003,IP01583,W003,2023-01-01,145
IP01583-W004,IP01583,W004,2023-01-01,418
IP01583-W005,IP01583,W005,2023-01-01,297
IP01583-W006,IP01583,W006,2023-01-01,240
IP01583-W007,IP01583,W007,2023-01-01,146
IP01583-W008,IP01583,W008,2023-01-01,256
IP01583-W009,IP01583,W009,2023-01-01,148
IP01583-W010,IP01583,W010,2023-01-01,332
IP01583-W011,IP01583,W011,2023-01-01,171
IP01583-W012,IP01583,W012,2023-01-01,363
IP01584-W001,IP01584,W001,2023-01-01,341
IP01584-W002,IP01584,W002,2023-01-01,150
IP01584-W003,IP01584,W003,2023-01-01,427
IP01584-W004,IP01584,W004,2023-01-01,339
IP01584-W005,IP01584,W005,2023-01-01,419
IP01584-W006,IP01584,W006,2023-01-01,103
IP01584-W007,IP01584,W007,2023-01-01,287
IP01584-W008,IP01584,W008,2023-01-01,195
IP01584-W009,IP01584,W009,2023-01-01,365
IP01584-W010,IP01584,W010,2023-01-01,236
IP01584-W011,IP01584,W011,2023-01-01,235
IP01584-W012,IP01584,W012,2023-01-01,155
IP01585-W001,IP01585,W001,2023-01-01,95
IP01585-W002,IP01585,W002,2023-01-01,105
IP01585-W003,IP01585,W003,2023-01-01,174
IP01585-W004,IP01585,W004,2023-01-01,261
IP01585-W005,IP01585,W005,2023-01-01,120
IP01585-W006,IP01585,W006,2023-01-01,282
IP01585-W007,IP01585,W007,2023-01-01,77
IP01585-W008,IP01585,W008,2023-01-01,159
IP01585-W009,IP01585,W009,2023-01-01,331
IP01585-W010,IP01585,W010,2023-01-01,313
IP01585-W011,IP01585,W011,2023-01-01,144
IP01585-W012,IP01585,W012,2023-01-01,311
IP01586-W001,IP01586,W001,2023-01-01,149
IP01586-W002,IP01586,W002,2023-01-01,187
IP01586-W003,IP01586,W003,2023-01-01,297
IP01586-W004,IP01586,W004,2023-01-01,282
IP01586-W005,IP01586,W005,2023-01-01,181
IP01586-W006,IP01586,W006,2023-01-01,131
IP01586-W007,IP01586,W007,2023-01-01,165
IP01586-W008,IP01586,W008,2023-01-01,366
IP01586-W009,IP01586,W009,2023-01-01,257
IP01586-W010,IP01586,W010,2023-01-01,387
IP01586-W011,IP01586,W011,2023-01-01,311
IP01586-W012,IP01586,W012,2023-01-01,186
IP01587-W001,IP01587,W001,2023-01-01,255
IP01587-W002,IP01587,W002,2023-01-01,397
IP01587-W003,IP01587,W003,2023-01-01,126
IP01587-W004,IP01587,W004,2023-01-01,278
IP01587-W005,IP01587,W005,2023-01-01,423
IP01587-W006,IP01587,W006,2023-01-01,164
IP01587-W007,IP01587,W007,2023-01-01,112
IP01587-W008,IP01587,W008,2023-01-01,287
IP01587-W009,IP01587,W009,2023-01-01,254
IP01587-W010,IP01587,W010,2023-01-01,89
IP01587-W011,IP01587,W011,2023-01-01,409
IP01587-W012,IP01587,W012,2023-01-01,414
IP01588-W001,IP01588,W001,2023-01-01,195
IP01588-W002,IP01588,W002,2023-01-01,141
IP01588-W003,IP01588,W003,2023-01-01,342
IP01588-W004,IP01588,W004,2023-01-01,303
IP01588-W005,IP01588,W005,2023-01-01,390
IP01588-W006,IP01588,W006,2023-01-01,408
IP01588-W007,IP01588,W007,2023-01-01,339
IP01588-W008,IP01588,W008,2023-01-01,224
IP01588-W009,IP01588,W009,2023-01-01,281
IP01588-W010,IP01588,W010,2023-01-01,116
IP01588-W011,IP01588,W011,2023-01-01,214
IP01588-W012,IP01588,W012,2023-01-01,284
IP01589-W001,IP01589,W001,2023-01-01,324
IP01589-W002,IP01589,W002,2023-01-01,210
IP01589-W003,IP01589,W003,2023-01-01,166
IP01589-W004,IP01589,W004,2023-01-01,349
IP01589-W005,IP01589,W005,2023-01-01,133
IP01589-W006,IP01589,W006,2023-01-01,307
IP01589-W007,IP01589,W007,2023-01-01,298
IP01589-W008,IP01589,W008,2023-01-01,344
IP01589-W009,IP01589,W009,2023-01-01,105
IP01589-W010,IP01589,W010,2023-01-01,411
IP01589-W011,IP01589,W011,2023-01-01,301
IP01589-W012,IP01589,W012,2023-01-01,252
IP01590-W001,IP01590,W001,2023-01-01,227
IP01590-W002,IP01590,W002,2023-01-01,366
IP01590-W003,IP01590,W003,2023-01-01,340
IP01590-W004,IP01590,W004,2023-01-01,425
IP01590-W005,IP01590,W005,2023-01-01,397
IP01590-W006,IP01590,W006,2023-01-01,412
IP01590-W007,IP01590,W007,2023-01-01,401
IP01590-W008,IP01590,W008,2023-01-01,416
IP01590-W009,IP01590,W009,2023-01-01,257
IP01590-W010,IP01590,W010,2023-01-01,140
IP01590-W011,IP01590,W011,2023-01-01,370
IP01590-W012,IP01590,W012,2023-01-01,391
IP01591-W001,IP01591,W001,2023-01-01,434
IP01591-W002,IP01591,W002,2023-01-01,113
IP01591-W003,IP01591,W003,2023-01-01,307
IP01591-W004,IP01591,W004,2023-01-01,249
IP01591-W005,IP01591,W005,2023-01-01,99
IP01591-W006,IP01591,W006,2023-01-01,431
IP01591-W007,IP01591,W007,2023-01-01,115
IP01591-W008,IP01591,W008,2023-01-01,216
IP01591-W009,IP01591,W009,2023-01-01,115
IP01591-W010,IP01591,W010,2023-01-01,342
IP01591-W011,IP01591,W011,2023-01-01,226
IP01591-W012,IP01591,W012,2023-01-01,166
IP01592-W001,IP01592,W001,2023-01-01,94
IP01592-W002,IP01592,W002,2023-01-01,287
IP01592-W003,IP01592,W003,2023-01-01,250
IP01592-W004,IP01592,W004,2023-01-01,242
IP01592-W005,IP01592,W005,2023-01-01,106
IP01592-W006,IP01592,W006,2023-01-01,91
IP01592-W007,IP01592,W007,2023-01-01,427
IP01592-W008,IP01592,W008,2023-01-01,255
IP01592-W009,IP01592,W009,2023-01-01,255
IP01592-W010,IP01592,W010,2023-01-01,340
IP01592-W011,IP01592,W011,2023-01-01,444
IP01592-W012,IP01592,W012,2023-01-01,372
IP01593-W001,IP01593,W001,2023-01-01,178
IP01593-W002,IP01593,W002,2023-01-01,435
IP01593-W003,IP01593,W003,2023-01-01,415
IP01593-W004,IP01593,W004,2023-01-01,284
IP01593-W005,IP01593,W005,2023-01-01,407
IP01593-W006,IP01593,W006,2023-01-01,159
IP01593-W007,IP01593,W007,2023-01-01,310
IP01593-W008,IP01593,W008,2023-01-01,255
IP01593-W009,IP01593,W009,2023-01-01,330
IP01593-W010,IP01593,W010,2023-01-01,137
IP01593-W011,IP01593,W011,2023-01-01,155
IP01593-W012,IP01593,W012,2023-01-01,171
IP01594-W001,IP01594,W001,2023-01-01,188
IP01594-W002,IP01594,W002,2023-01-01,246
IP01594-W003,IP01594,W003,2023-01-01,104
IP01594-W004,IP01594,W004,2023-01-01,94
IP01594-W005,IP01594,W005,2023-01-01,446
IP01594-W006,IP01594,W006,2023-01-01,315
IP01594-W007,IP01594,W007,2023-01-01,427
IP01594-W008,IP01594,W008,2023-01-01,415
IP01594-W009,IP01594,W009,2023-01-01,439
IP01594-W010,IP01594,W010,2023-01-01,161
IP01594-W011,IP01594,W011,2023-01-01,137
IP01594-W012,IP01594,W012,2023-01-01,178
IP01595-W001,IP01595,W001,2023-01-01,387
IP01595-W002,IP01595,W002,2023-01-01,319
IP01595-W003,IP01595,W003,2023-01-01,132
IP01595-W004,IP01595,W004,2023-01-01,444
IP01595-W005,IP01595,W005,2023-01-01,218
IP01595-W006,IP01595,W006,2023-01-01,165
IP01595-W007,IP01595,W007,2023-01-01,158
IP01595-W008,IP01595,W008,2023-01-01,436
IP01595-W009,IP01595,W009,2023-01-01,443
IP01595-W010,IP01595,W010,2023-01-01,324
IP01595-W011,IP01595,W011,2023-01-01,109
IP01595-W012,IP01595,W012,2023-01-01,194
IP01596-W001,IP01596,W001,2023-01-01,192
IP01596-W002,IP01596,W002,2023-01-01,216
IP01596-W003,IP01596,W003,2023-01-01,340
IP01596-W004,IP01596,W004,2023-01-01,179
IP01596-W005,IP01596,W005,2023-01-01,79
IP01596-W006,IP01596,W006,2023-01-01,122
IP01596-W007,IP01596,W007,2023-01-01,238
IP01596-W008,IP01596,W008,2023-01-01,369
IP01596-W009,IP01596,W009,2023-01-01,413
IP01596-W010,IP01596,W010,2023-01-01,104
IP01596-W011,IP01596,W011,2023-01-01,256
IP01596-W012,IP01596,W012,2023-01-01,77
IP01597-W001,IP01597,W001,2023-01-01,371
IP01597-W002,IP01597,W002,2023-01-01,144
IP01597-W003,IP01597,W003,2023-01-01,444
IP01597-W004,IP01597,W004,2023-01-01,357
IP01597-W005,IP01597,W005,2023-01-01,199
IP01597-W006,IP01597,W006,2023-01-01,272
IP01597-W007,IP01597,W007,2023-01-01,318
IP01597-W008,IP01597,W008,2023-01-01,150
IP01597-W009,IP01597,W009,2023-01-01,346
IP01597-W010,IP01597,W010,2023-01-01,145
IP01597-W011,IP01597,W011,2023-01-01,75
IP01597-W012,IP01597,W012,2023-01-01,434
IP01598-W001,IP01598,W001,2023-01-01,401
IP01598-W002,IP01598,W002,2023-01-01,273
IP01598-W003,IP01598,W003,2023-01-01,420
IP01598-W004,IP01598,W004,2023-01-01,334
IP01598-W005,IP01598,W005,2023-01-01,266
IP01598-W006,IP01598,W006,2023-01-01,370
IP01598-W007,IP01598,W007,2023-01-01,276
IP01598-W008,IP01598,W008,2023-01-01,135
IP01598-W009,IP01598,W009,2023-01-01,424
IP01598-W010,IP01598,W010,2023-01-01,380
IP01598-W011,IP01598,W011,2023-01-01,173
IP01598-W012,IP01598,W012,2023-01-01,226
IP01599-W001,IP01599,W001,2023-01-01,417
IP01599-W002,IP01599,W002,2023-01-01,276
IP01599-W003,IP01599,W003,2023-01-01,275
IP01599-W004,IP01599,W004,2023-01-01,245
IP01599-W005,IP01599,W005,2023-01-01,301
IP01599-W006,IP01599,W006,2023-01-01,356
IP01599-W007,IP01599,W007,2023-01-01,329
IP01599-W008,IP01599,W008,2023-01-01,262
IP01599-W009,IP01599,W009,2023-01-01,153
IP01599-W010,IP01599,W010,2023-01-01,173
IP01599-W011,IP01599,W011,2023-01-01,139
IP01599-W012,IP01599,W012,2023-01-01,363
IP01600-W001,IP01600,W001,2023-01-01,249
IP01600-W002,IP01600,W002,2023-01-01,219
IP01600-W003,IP01600,W003,2023-01-01,432
IP01600-W004,IP01600,W004,2023-01-01,155
IP01600-W005,IP01600,W005,2023-01-01,178
IP01600-W006,IP01600,W006,2023-01-01,234
IP01600-W007,IP01600,W007,2023-01-01,266
IP01600-W008,IP01600,W008,2023-01-01,368
IP01600-W009,IP01600,W009,2023-01-01,367
IP01600-W010,IP01600,W010,2023-01-01,137
IP01600-W011,IP01600,W011,2023-01-01,164
IP01600-W012,IP01600,W012,2023-01-01,254
IP01601-W001,IP01601,W001,2023-01-01,309
IP01601-W002,IP01601,W002,2023-01-01,388
IP01601-W003,IP01601,W003,2023-01-01,206
IP01601-W004,IP01601,W004,2023-01-01,380
IP01601-W005,IP01601,W005,2023-01-01,284
IP01601-W006,IP01601,W006,2023-01-01,84
IP01601-W007,IP01601,W007,2023-01-01,376
IP01601-W008,IP01601,W008,2023-01-01,374
IP01601-W009,IP01601,W009,2023-01-01,382
IP01601-W010,IP01601,W010,2023-01-01,212
IP01601-W011,IP01601,W011,2023-01-01,192
IP01601-W012,IP01601,W012,2023-01-01,76
IP01602-W001,IP01602,W001,2023-01-01,246
IP01602-W002,IP01602,W002,2023-01-01,359
IP01602-W003,IP01602,W003,2023-01-01,205
IP01602-W004,IP01602,W004,2023-01-01,331
IP01602-W005,IP01602,W005,2023-01-01,225
IP01602-W006,IP01602,W006,2023-01-01,190
IP01602-W007,IP01602,W007,2023-01-01,252
IP01602-W008,IP01602,W008,2023-01-01,227
IP01602-W009,IP01602,W009,2023-01-01,301
IP01602-W010,IP01602,W010,2023-01-01,331
IP01602-W011,IP01602,W011,2023-01-01,101
IP01602-W012,IP01602,W012,2023-01-01,320
IP01603-W001,IP01603,W001,2023-01-01,342
IP01603-W002,IP01603,W002,2023-01-01,421
IP01603-W003,IP01603,W003,2023-01-01,283
IP01603-W004,IP01603,W004,2023-01-01,124
