purchase_order_line_id,purchase_order_id,product_id,quantity_ordered,quantity_received,unit_cost
POL0021706,PO007274,IP01589,121,121,729.6
POL0021707,PO007274,IP01839,131,131,728.03
POL0021708,PO007274,IP01339,392,392,678.73
POL0021709,PO007275,IP00029,213,213,6.92
POL0021710,PO007275,IP00529,112,112,570.93
POL0021711,PO007275,IP00779,419,419,476.02
POL0021712,PO007276,IP01973,391,391,170.82
POL0021713,PO007277,IP01506,233,233,717.1
POL0021714,PO007277,IP00006,416,416,203.59
POL0021715,PO007278,IP02435,41,41,528.86
POL0021716,PO007278,IP00435,553,553,70.95
POL0021717,PO007278,IP01935,226,226,486.58
POL0021718,PO007279,IP00132,97,97,660.24
POL0021719,PO007279,IP01382,283,283,653.28
POL0021720,PO007279,IP01882,276,276,33.99
POL0021721,PO007280,IP01946,139,139,729.67
POL0021722,PO007280,IP00946,133,133,113.44
POL0021723,PO007281,IP00873,230,0,285.14
POL0021724,PO007281,IP00623,114,0,405.69
POL0021725,PO007281,IP01623,293,0,326.3
POL0021726,PO007281,IP00123,75,0,567.04
POL0021727,PO007282,IP00908,272,272,495.33
POL0021728,PO007282,IP00658,208,208,301.78
POL0021729,PO007282,IP01408,57,57,537.98
POL0021730,PO007282,IP00408,541,541,237.97
POL0021731,PO007283,IP00611,334,334,505.19
POL0021732,PO007283,IP00861,441,441,783.54
POL0021733,PO007283,IP00361,403,403,723.66
POL0021734,PO007283,IP01111,473,473,559.93
POL0021735,PO007283,IP01611,530,530,99.58
POL0021736,PO007284,IP01782,78,78,728.39
POL0021737,PO007284,IP00282,237,237,641.5
POL0021738,PO007284,IP02282,267,267,729.9
POL0021739,PO007285,IP01834,390,390,679.71
POL0021740,PO007285,IP00084,455,455,165.27
POL0021741,PO007285,IP02334,576,576,657.16
POL0021742,PO007286,IP02363,443,212,274.68
POL0021743,PO007286,IP01863,34,15,827.47
POL0021744,PO007286,IP01113,182,169,609.31
POL0021745,PO007286,IP00113,207,93,532.58
POL0021746,PO007286,IP00863,494,71,822.04
POL0021747,PO007287,IP01746,230,18,162.64
POL0021748,PO007288,IP02209,85,0,740.33
POL0021749,PO007289,IP01755,530,368,393.73
POL0021750,PO007289,IP01255,312,1,434.61
POL0021751,PO007289,IP00255,413,299,173.87
POL0021752,PO007290,IP01707,336,336,303.01
POL0021753,PO007290,IP01207,572,572,9.28
POL0021754,PO007291,IP02263,126,126,380.47
POL0021755,PO007292,IP01909,208,208,509.79
POL0021756,PO007292,IP02409,538,538,754.56
POL0021757,PO007292,IP01159,562,562,358.24
POL0021758,PO007292,IP00659,519,519,69.68
POL0021759,PO007293,IP00407,350,350,713.77
POL0021760,PO007293,IP00657,238,238,376.8
POL0021761,PO007293,IP01907,313,313,529.91
POL0021762,PO007293,IP02407,559,559,764.63
POL0021763,PO007293,IP00157,142,142,631.57
POL0021764,PO007294,IP01046,523,523,453.77
POL0021765,PO007294,IP01796,280,280,590.49
POL0021766,PO007294,IP00796,142,142,301.3
POL0021767,PO007294,IP02046,293,293,620.6
POL0021768,PO007295,IP01030,180,180,100.5
POL0021769,PO007296,IP01700,405,405,78.21
POL0021770,PO007296,IP01200,471,471,879.71
POL0021771,PO007297,IP01072,120,85,155.73
POL0021772,PO007297,IP01572,515,194,773.78
POL0021773,PO007297,IP01322,158,137,662.19
POL0021774,PO007298,IP01970,369,369,418.83
POL0021775,PO007299,IP02194,587,587,351.29
POL0021776,PO007299,IP01194,354,354,53.32
POL0021777,PO007299,IP00944,592,592,697.86
POL0021778,PO007299,IP01944,372,372,782.64
POL0021779,PO007299,IP00694,271,271,103.94
POL0021780,PO007300,IP00285,59,59,579.71
POL0021781,PO007301,IP01939,220,220,742.02
POL0021782,PO007301,IP00939,353,353,390.97
POL0021783,PO007301,IP01189,366,366,33.32
POL0021784,PO007301,IP01439,303,303,63.32
POL0021785,PO007302,IP00171,136,136,576.76
POL0021786,PO007302,IP01171,183,183,528.34
POL0021787,PO007302,IP00921,119,119,242.53
POL0021788,PO007302,IP02171,549,549,472.14
POL0021789,PO007303,IP01216,313,313,257.21
POL0021790,PO007303,IP01466,469,469,673.7
POL0021791,PO007303,IP01966,568,568,819.68
POL0021792,PO007303,IP00716,534,534,174.68
POL0021793,PO007304,IP01954,335,0,465.57
POL0021794,PO007304,IP00704,401,0,692.55
POL0021795,PO007304,IP02454,413,0,348.71
POL0021796,PO007304,IP01454,239,0,640.67
POL0021797,PO007305,IP01767,485,485,774.36
POL0021798,PO007305,IP00517,408,408,234.97
POL0021799,PO007305,IP00267,408,408,454.21
POL0021800,PO007306,IP01215,91,91,447.81
POL0021801,PO007307,IP00529,304,304,576.48
POL0021802,PO007307,IP00279,63,63,699.66
POL0021803,PO007308,IP00848,333,333,98.64
POL0021804,PO007308,IP01348,28,28,391.18
POL0021805,PO007308,IP02348,241,241,411.51
POL0021806,PO007308,IP01598,408,408,691.38
POL0021807,PO007308,IP00598,195,195,116.36
POL0021808,PO007309,IP00420,499,499,23.34
POL0021809,PO007309,IP02420,153,153,356.39
POL0021810,PO007309,IP01670,157,157,408.78
POL0021811,PO007309,IP01920,365,365,355.06
POL0021812,PO007309,IP00170,49,49,343.77
POL0021813,PO007310,IP00817,448,44,150.21
POL0021814,PO007310,IP01567,167,16,168.07
POL0021815,PO007310,IP02067,463,213,81.3
POL0021816,PO007311,IP00519,228,228,746.74
POL0021817,PO007311,IP01269,155,155,370.85
POL0021818,PO007311,IP01519,334,334,265.14
POL0021819,PO007312,IP00284,541,541,831.25
POL0021820,PO007312,IP01034,92,92,619.25
POL0021821,PO007313,IP01467,521,521,241.48
POL0021822,PO007313,IP00217,186,186,62.4
POL0021823,PO007314,IP02464,314,314,467
POL0021824,PO007314,IP01214,80,80,693.13
POL0021825,PO007314,IP02214,312,312,677.31
POL0021826,PO007314,IP00714,413,413,630.52
POL0021827,PO007314,IP00214,561,561,233.09
POL0021828,PO007315,IP00148,307,307,719.72
POL0021829,PO007315,IP02148,449,449,306.61
POL0021830,PO007315,IP00398,519,519,352.38
POL0021831,PO007316,IP01474,174,174,16.71
POL0021832,PO007316,IP00224,466,466,30.33
POL0021833,PO007316,IP00474,517,517,493.55
POL0021834,PO007316,IP01974,214,214,841.81
POL0021835,PO007316,IP02224,359,359,42.19
POL0021836,PO007317,IP01272,186,186,876.09
POL0021837,PO007317,IP00022,494,494,356.11
POL0021838,PO007317,IP02022,147,147,641.09
POL0021839,PO007318,IP01351,245,245,684.16
POL0021840,PO007318,IP01101,491,491,577.25
POL0021841,PO007318,IP02101,133,133,77.32
POL0021842,PO007318,IP01601,581,581,729.35
POL0021843,PO007319,IP01544,285,285,482.13
POL0021844,PO007319,IP00544,264,264,239.7
POL0021845,PO007320,IP02318,571,571,540.21
POL0021846,PO007320,IP02068,159,159,585.76
POL0021847,PO007320,IP00568,56,56,293.04
POL0021848,PO007321,IP01954,228,228,494.02
POL0021849,PO007321,IP02204,188,188,454.29
POL0021850,PO007322,IP00955,528,528,528.15
POL0021851,PO007322,IP00205,262,262,78.9
POL0021852,PO007322,IP00705,398,398,267.62
POL0021853,PO007322,IP00455,226,226,133.04
POL0021854,PO007323,IP01106,227,227,219.83
POL0021855,PO007323,IP01606,426,426,197.21
POL0021856,PO007323,IP02106,418,418,378.2
POL0021857,PO007323,IP01856,492,492,755.09
POL0021858,PO007323,IP02356,258,258,302.56
POL0021859,PO007324,IP00155,44,44,758.3
POL0021860,PO007324,IP01905,528,528,532.23
POL0021861,PO007324,IP02155,241,241,328.88
POL0021862,PO007325,IP00813,43,43,352.88
POL0021863,PO007325,IP01563,191,191,464.01
POL0021864,PO007326,IP00660,112,112,28.97
POL0021865,PO007326,IP01910,468,468,872.69
POL0021866,PO007326,IP01410,196,196,421.73
POL0021867,PO007327,IP01595,476,476,94.4
POL0021868,PO007327,IP00595,38,38,387.6
POL0021869,PO007327,IP00345,383,383,74.82
POL0021870,PO007327,IP01095,355,355,393.79
POL0021871,PO007328,IP01689,600,600,245.86
POL0021872,PO007328,IP01189,495,495,32.78
POL0021873,PO007329,IP00650,391,391,165.57
POL0021874,PO007329,IP02150,313,313,168.67
POL0021875,PO007329,IP00150,344,344,345.63
POL0021876,PO007329,IP02400,409,409,42.69
POL0021877,PO007329,IP00400,434,434,364.11
POL0021878,PO007330,IP02423,89,89,221.9
POL0021879,PO007330,IP02173,318,318,112.3
POL0021880,PO007330,IP00923,577,577,530.36
POL0021881,PO007330,IP01673,530,530,560.57
POL0021882,PO007330,IP01923,373,373,662.33
POL0021883,PO007331,IP02125,59,59,751.37
POL0021884,PO007332,IP02143,591,591,330.44
POL0021885,PO007332,IP00393,405,405,5.55
POL0021886,PO007332,IP00893,80,80,143.82
POL0021887,PO007332,IP01143,596,596,506.5
POL0021888,PO007333,IP00246,556,384,362.97
POL0021889,PO007334,IP00366,179,179,108.94
POL0021890,PO007334,IP01866,485,485,166.23
POL0021891,PO007334,IP02366,436,436,678.09
POL0021892,PO007335,IP00015,249,249,23.31
POL0021893,PO007335,IP01515,316,316,609.89
POL0021894,PO007335,IP01015,241,241,298.1
POL0021895,PO007336,IP00252,358,358,741.14
POL0021896,PO007337,IP00461,467,467,53.75
POL0021897,PO007337,IP00961,205,205,315.31
POL0021898,PO007338,IP01673,176,176,565.57
POL0021899,PO007338,IP00423,492,492,752.41
POL0021900,PO007338,IP02423,285,285,215.14
POL0021901,PO007338,IP00923,395,395,544.46
POL0021902,PO007339,IP01212,135,46,210.14
POL0021903,PO007339,IP01712,586,160,319.38
POL0021904,PO007339,IP01462,340,232,775.35
POL0021905,PO007339,IP00712,137,87,566.21
POL0021906,PO007340,IP00932,148,90,623.23
POL0021907,PO007340,IP01682,346,266,190.14
POL0021908,PO007341,IP01530,72,72,135.87
POL0021909,PO007341,IP00530,75,75,55.64
POL0021910,PO007342,IP00416,51,51,444.72
POL0021911,PO007342,IP02416,587,587,464.95
POL0021912,PO007342,IP02166,372,372,636.03
POL0021913,PO007343,IP02263,54,54,385.67
POL0021914,PO007343,IP00263,190,190,142.65
POL0021915,PO007343,IP00763,525,525,835.49
POL0021916,PO007343,IP00013,192,192,703.23
POL0021917,PO007343,IP01013,301,301,74.18
POL0021918,PO007344,IP02135,100,100,75.96
POL0021919,PO007344,IP01385,361,361,119.33
POL0021920,PO007344,IP01135,497,497,450.22
POL0021921,PO007345,IP00968,49,49,309.62
POL0021922,PO007345,IP01968,132,132,219.53
POL0021923,PO007345,IP01218,433,433,228
POL0021924,PO007346,IP01872,181,181,616.87
POL0021925,PO007347,IP00793,44,34,385.88
POL0021926,PO007347,IP01543,467,314,539.78
POL0021927,PO007348,IP00941,546,546,829.59
POL0021928,PO007348,IP01441,48,48,85.13
POL0021929,PO007348,IP02191,413,413,138.63
POL0021930,PO007348,IP01191,534,534,582.61
POL0021931,PO007348,IP01691,393,393,331.29
POL0021932,PO007349,IP00016,590,590,760.19
POL0021933,PO007349,IP00266,468,468,203.98
POL0021934,PO007349,IP00766,66,66,155.82
POL0021935,PO007349,IP02016,436,436,374.81
POL0021936,PO007349,IP01516,74,74,240.77
POL0021937,PO007350,IP00264,41,41,291.7
POL0021938,PO007350,IP02264,218,218,879.11
POL0021939,PO007351,IP01562,65,65,688.07
POL0021940,PO007351,IP01062,360,360,246.86
POL0021941,PO007351,IP00812,499,499,458.47
POL0021942,PO007351,IP00562,174,174,605.71
POL0021943,PO007352,IP02247,201,12,433.8
POL0021944,PO007352,IP01747,35,4,233.17
POL0021945,PO007352,IP00997,410,146,801.64
POL0021946,PO007353,IP00564,178,178,280.75
POL0021947,PO007353,IP01814,328,328,422.57
POL0021948,PO007353,IP01314,584,584,300.61
POL0021949,PO007353,IP00814,236,236,772.64
POL0021950,PO007353,IP02064,295,295,53.43
POL0021951,PO007354,IP01599,288,133,718.98
POL0021952,PO007354,IP01349,458,357,149.37
POL0021953,PO007354,IP00599,26,23,555.7
POL0021954,PO007354,IP01849,379,70,503.16
POL0021955,PO007355,IP02477,22,22,102.99
POL0021956,PO007355,IP01227,214,214,694.6
POL0021957,PO007355,IP01477,235,235,467.5
POL0021958,PO007356,IP01457,85,76,461.65
POL0021959,PO007356,IP01707,334,131,289.08
POL0021960,PO007357,IP02298,576,576,329.94
POL0021961,PO007357,IP01548,505,505,98.37
POL0021962,PO007358,IP00239,276,276,336.68
POL0021963,PO007358,IP00489,261,261,282.77
POL0021964,PO007358,IP01739,542,542,125.69
POL0021965,PO007358,IP02239,250,250,750.34
POL0021966,PO007358,IP01239,390,390,106.58
POL0021967,PO007359,IP00082,394,394,253.45
POL0021968,PO007359,IP00332,142,142,473.29
POL0021969,PO007360,IP01806,156,65,665.97
POL0021970,PO007360,IP01306,431,310,29.1
POL0021971,PO007360,IP01556,536,382,201.49
POL0021972,PO007360,IP01056,278,174,222.36
POL0021973,PO007360,IP00056,69,38,275.39
POL0021974,PO007361,IP01272,201,201,859.91
POL0021975,PO007362,IP00780,412,412,224.18
POL0021976,PO007363,IP01420,516,516,756.9
POL0021977,PO007363,IP01170,104,104,782.63
POL0021978,PO007363,IP02170,403,403,684.37
POL0021979,PO007363,IP00170,597,597,360.12
POL0021980,PO007363,IP00920,264,264,328.24
POL0021981,PO007364,IP02081,453,453,551.28
POL0021982,PO007364,IP01581,200,200,374.45
POL0021983,PO007364,IP00331,451,451,780.81
POL0021984,PO007364,IP00831,519,519,78.45
POL0021985,PO007365,IP02460,557,389,508.92
POL0021986,PO007365,IP00960,524,487,865.37
POL0021987,PO007366,IP00057,495,495,384.78
POL0021988,PO007367,IP00925,490,490,60.18
POL0021989,PO007367,IP02175,272,272,128.13
POL0021990,PO007367,IP01175,40,40,37.21
POL0021991,PO007367,IP01675,461,461,163.13
POL0021992,PO007368,IP01331,502,502,401.44
POL0021993,PO007368,IP01581,569,569,389.43
POL0021994,PO007369,IP01161,40,40,94.97
POL0021995,PO007369,IP01411,521,521,102.03
POL0021996,PO007370,IP02187,216,216,432.41
POL0021997,PO007371,IP00180,241,241,307.96
POL0021998,PO007371,IP01430,489,489,409.94
POL0021999,PO007371,IP02430,363,363,450.58
POL0022000,PO007372,IP00826,122,122,733.93
POL0022001,PO007372,IP02076,480,480,384.74
POL0022002,PO007372,IP01576,27,27,252.31
POL0022003,PO007372,IP00576,135,135,36.13
POL0022004,PO007373,IP00296,456,456,236.59
POL0022005,PO007373,IP02296,282,282,393.22
POL0022006,PO007373,IP01796,321,321,572.71
POL0022007,PO007374,IP01262,267,171,83.07
POL0022008,PO007374,IP00762,158,111,684.71
POL0022009,PO007375,IP02447,522,522,326.66
POL0022010,PO007375,IP01447,597,597,591.9
POL0022011,PO007375,IP02197,575,575,148.79
POL0022012,PO007376,IP01639,208,208,8.22
POL0022013,PO007377,IP01073,572,572,733.15
POL0022014,PO007377,IP00323,188,188,746.13
POL0022015,PO007378,IP01711,479,479,102.17
POL0022016,PO007378,IP01961,24,24,244.18
POL0022017,PO007378,IP00711,304,304,406.98
POL0022018,PO007379,IP01495,209,209,372.88
POL0022019,PO007379,IP01745,330,330,586.61
POL0022020,PO007379,IP02495,304,304,795.45
POL0022021,PO007379,IP02245,526,526,60.63
POL0022022,PO007380,IP01143,179,179,495.65
POL0022023,PO007381,IP01938,132,132,514.07
POL0022024,PO007381,IP01438,590,590,733.08
POL0022025,PO007381,IP01188,501,501,714.3
POL0022026,PO007381,IP02188,325,325,252.64
POL0022027,PO007381,IP00188,111,111,849.02
POL0022028,PO007382,IP00272,514,514,410.89
POL0022029,PO007382,IP01772,353,353,746.44
POL0022030,PO007382,IP00522,389,389,511.22
POL0022031,PO007383,IP01755,330,330,405.27
POL0022032,PO007383,IP00505,218,218,776.49
POL0022033,PO007383,IP02255,539,539,724.24
POL0022034,PO007383,IP00005,90,90,364.88
POL0022035,PO007384,IP02335,583,583,710.59
POL0022036,PO007384,IP00835,354,354,113.98
POL0022037,PO007385,IP02284,139,139,345.68
POL0022038,PO007385,IP01534,549,549,247.34
POL0022039,PO007386,IP00768,535,535,837.96
POL0022040,PO007386,IP01768,406,406,590.84
POL0022041,PO007386,IP01518,435,435,631.18
POL0022042,PO007387,IP02033,585,132,42.68
POL0022043,PO007387,IP00033,314,99,331.34
POL0022044,PO007387,IP02283,552,463,459.44
POL0022045,PO007387,IP00533,403,347,431.58
POL0022046,PO007387,IP00283,136,83,55.05
POL0022047,PO007388,IP00709,289,116,348.02
POL0022048,PO007389,IP00985,274,274,679.68
POL0022049,PO007389,IP00485,20,20,112.02
POL0022050,PO007389,IP00735,134,134,511.49
POL0022051,PO007389,IP01485,456,456,733.01
POL0022052,PO007389,IP01735,503,503,850.27
POL0022053,PO007390,IP00206,555,555,91.05
POL0022054,PO007390,IP00456,144,144,850.25
POL0022055,PO007390,IP01456,216,216,258.98
POL0022056,PO007391,IP01417,49,49,779.75
POL0022057,PO007392,IP01857,212,212,52.82
POL0022058,PO007392,IP01107,73,73,125.51
POL0022059,PO007392,IP02107,555,555,703.74
POL0022060,PO007392,IP00607,572,572,798.91
POL0022061,PO007392,IP00857,198,198,648.67
POL0022062,PO007393,IP00480,297,0,213.07
POL0022063,PO007393,IP01730,582,0,103.22
POL0022064,PO007393,IP01980,270,0,31.68
POL0022065,PO007393,IP02480,535,0,264.46
POL0022066,PO007393,IP01480,168,0,54.16
POL0022067,PO007394,IP00118,572,572,518.45
POL0022068,PO007395,IP00475,67,67,102.28
POL0022069,PO007396,IP02233,535,535,554.1
POL0022070,PO007396,IP00233,422,422,783.88
POL0022071,PO007396,IP01233,222,222,415.58
POL0022072,PO007396,IP01733,57,57,582.57
POL0022073,PO007397,IP00594,418,418,107.18
POL0022074,PO007397,IP01094,386,386,484.89
POL0022075,PO007398,IP00339,551,551,209.17
POL0022076,PO007398,IP01339,526,526,679.01
POL0022077,PO007399,IP00583,490,490,498.08
POL0022078,PO007399,IP01833,392,392,378.58
POL0022079,PO007399,IP01333,460,460,194.7
POL0022080,PO007400,IP01562,293,293,714.69
POL0022081,PO007400,IP01312,576,576,465.15
POL0022082,PO007400,IP01812,365,365,523.67
POL0022083,PO007401,IP00820,136,136,271.92
POL0022084,PO007402,IP02261,21,21,273.03
POL0022085,PO007402,IP01761,85,85,841.15
POL0022086,PO007402,IP00511,339,339,539.07
POL0022087,PO007402,IP00761,365,365,733.36
POL0022088,PO007403,IP02327,97,97,4.95
POL0022089,PO007404,IP01117,223,223,244.91
POL0022090,PO007405,IP00813,360,360,360.78
POL0022091,PO007405,IP01063,595,595,254.03
POL0022092,PO007405,IP00063,306,306,431.43
POL0022093,PO007405,IP01813,380,380,350.39
POL0022094,PO007405,IP01313,524,524,485.12
POL0022095,PO007406,IP02415,317,317,552.45
POL0022096,PO007406,IP00415,58,58,190.21
POL0022097,PO007407,IP00432,299,299,160.56
POL0022098,PO007408,IP02262,541,541,145.78
POL0022099,PO007408,IP01512,268,268,126.15
POL0022100,PO007409,IP01408,258,258,504.55
POL0022101,PO007409,IP01158,94,94,526.67
POL0022102,PO007409,IP00658,474,474,311.7
POL0022103,PO007410,IP02435,398,398,514.7
POL0022104,PO007410,IP00685,225,225,580.94
POL0022105,PO007411,IP00321,361,361,636.23
POL0022106,PO007412,IP00531,30,30,271.67
POL0022107,PO007412,IP02281,574,574,232.58
POL0022108,PO007412,IP01281,516,516,576.23
POL0022109,PO007412,IP00281,350,350,709.81
POL0022110,PO007413,IP01417,541,541,781.9
POL0022111,PO007414,IP01897,482,142,441.44
POL0022112,PO007414,IP00897,107,7,856.16
POL0022113,PO007414,IP02147,476,294,300.36
POL0022114,PO007414,IP01397,268,171,837.58
POL0022115,PO007415,IP00403,228,228,615.21
POL0022116,PO007416,IP01015,299,299,302.29
POL0022117,PO007416,IP00265,37,37,591.03
POL0022118,PO007416,IP01265,491,491,787.52
POL0022119,PO007416,IP02015,382,382,844.08
POL0022120,PO007416,IP02265,57,57,833.93
POL0022121,PO007417,IP02441,504,504,803.07
POL0022122,PO007417,IP02191,211,211,143.2
POL0022123,PO007417,IP01191,597,597,561.54
POL0022124,PO007418,IP01242,135,135,648.49
POL0022125,PO007418,IP01492,33,33,141.35
POL0022126,PO007419,IP00009,271,271,390.4
POL0022127,PO007419,IP01009,469,469,737.87
POL0022128,PO007420,IP01736,191,191,802.86
POL0022129,PO007420,IP00486,390,390,811.49
POL0022130,PO007420,IP01236,216,216,3.55
POL0022131,PO007420,IP00736,387,387,755.7
POL0022132,PO007420,IP00236,468,468,509.5
POL0022133,PO007421,IP00686,32,32,457.13
POL0022134,PO007421,IP00186,554,554,788.22
POL0022135,PO007422,IP00412,186,186,220.58
POL0022136,PO007423,IP01220,267,237,613.93
POL0022137,PO007423,IP00470,233,147,514.72
POL0022138,PO007423,IP00720,505,416,374.75
POL0022139,PO007424,IP02194,139,139,371.76
POL0022140,PO007424,IP02444,499,499,624.54
POL0022141,PO007425,IP01514,224,224,547.71
POL0022142,PO007425,IP01014,443,443,416
POL0022143,PO007425,IP02264,480,480,881.01
POL0022144,PO007425,IP01264,562,562,581.87
POL0022145,PO007425,IP02014,282,282,701.47
POL0022146,PO007426,IP00291,98,98,47.48
POL0022147,PO007426,IP01791,481,481,853.01
POL0022148,PO007426,IP00541,162,162,24.98
POL0022149,PO007426,IP02041,242,242,256.65
POL0022150,PO007427,IP00619,56,56,369.02
POL0022151,PO007427,IP01119,103,103,614.17
POL0022152,PO007427,IP01619,255,255,203.27
POL0022153,PO007427,IP02119,160,160,676.89
POL0022154,PO007427,IP00119,404,404,585.38
POL0022155,PO007428,IP01136,221,217,471.17
POL0022156,PO007428,IP01636,112,3,492.6
POL0022157,PO007428,IP01386,600,371,54.16
POL0022158,PO007428,IP00386,240,172,218.05
POL0022159,PO007428,IP00886,571,137,35.3
POL0022160,PO007429,IP02235,380,380,502.78
POL0022161,PO007429,IP00735,200,200,504.4
