purchase_order_id,supplier_id,warehouse_id,ordered_at,expected_at,received_at,status
PO009426,SUP0153,W004,17-01-2024,29-01-2024,03-02-2024,received
PO009427,SUP0115,W010,25-07-2025,05-08-2025,12-08-2025,received
PO009428,SUP0194,W010,03-03-2025,16-03-2025,17-03-2025,received
PO009429,SUP0079,W003,28-08-2024,28-09-2024,25-09-2024,received
PO009430,SUP0234,W012,31-01-2025,14-03-2025,24-03-2025,received
PO009431,SUP0161,W012,02-01-2025,23-02-2025,09-03-2025,received
PO009432,SUP0014,W010,26-05-2023,10-06-2023,14-06-2023,received
PO009433,SUP0062,W007,13-01-2023,07-03-2023,07-03-2023,partial
PO009434,SUP0189,W005,11-04-2023,14-05-2023,24-05-2023,received
PO009435,SUP0183,W007,06-10-2023,21-10-2023,20-10-2023,received
PO009436,SUP0098,W011,01-08-2023,23-08-2023,24-08-2023,received
PO009437,SUP0119,W003,06-05-2024,30-05-2024,06-06-2024,received
PO009438,SUP0112,W009,29-06-2025,15-08-2025,25-08-2025,received
PO009439,SUP0214,W007,10-12-2024,10-01-2025,23-01-2025,received
PO009440,SUP0055,W012,22-11-2024,17-12-2024,21-12-2024,partial
PO009441,SUP0204,W010,31-12-2023,23-01-2024,04-02-2024,received
PO009442,SUP0163,W008,26-02-2024,19-04-2024,18-04-2024,received
PO009443,SUP0250,W002,20-10-2025,06-12-2025,09-12-2025,received
PO009444,SUP0022,W003,30-05-2023,06-07-2023,18-07-2023,partial
PO009445,SUP0210,W006,06-11-2024,15-12-2024,20-12-2024,received
PO009446,SUP0155,W005,04-04-2024,11-05-2024,08-05-2024,received
PO009447,SUP0180,W008,30-08-2025,28-09-2025,09-10-2025,received
PO009448,SUP0080,W009,12-03-2023,26-03-2023,07-04-2023,received
PO009449,SUP0158,W006,07-06-2023,24-07-2023,31-07-2023,received
PO009450,SUP0186,W010,24-01-2023,15-03-2023,29-03-2023,received
PO009451,SUP0178,W012,26-12-2023,08-01-2024,16-01-2024,received
PO009452,SUP0197,W008,23-11-2023,07-12-2023,14-12-2023,received
PO009453,SUP0061,W001,15-11-2023,22-12-2023,19-12-2023,received
PO009454,SUP0064,W006,05-11-2024,17-12-2024,31-12-2024,received
PO009455,SUP0182,W006,16-07-2023,26-08-2023,04-09-2023,received
PO009456,SUP0186,W004,17-07-2025,05-09-2025,12-09-2025,received
PO009457,SUP0230,W006,30-03-2023,08-04-2023,19-04-2023,received
PO009458,SUP0164,W011,06-05-2025,01-07-2025,10-07-2025,partial
PO009459,SUP0032,W003,04-07-2025,30-07-2025,02-08-2025,received
PO009460,SUP0044,W010,21-05-2023,18-07-2023,29-07-2023,received
PO009461,SUP0207,W009,27-07-2024,07-08-2024,15-08-2024,received
PO009462,SUP0043,W007,16-11-2024,01-12-2024,12-12-2024,received
PO009463,SUP0231,W006,06-09-2023,10-10-2023,21-10-2023,received
PO009464,SUP0049,W010,18-03-2024,01-05-2024,04-05-2024,received
PO009465,SUP0030,W011,25-01-2024,07-02-2024,05-02-2024,received
PO009466,SUP0242,W002,09-05-2023,06-06-2023,07-06-2023,received
PO009467,SUP0131,W012,18-04-2025,30-05-2025,30-05-2025,received
PO009468,SUP0169,W010,16-03-2024,11-05-2024,11-05-2024,received
PO009469,SUP0019,W011,17-07-2023,28-07-2023,10-08-2023,received
PO009470,SUP0148,W001,18-10-2023,12-11-2023,17-11-2023,received
PO009471,SUP0059,W011,05-07-2023,31-07-2023,08-08-2023,received
PO009472,SUP0032,W002,18-01-2025,13-02-2025,11-02-2025,received
PO009473,SUP0213,W003,08-07-2025,25-08-2025,01-09-2025,received
PO009474,SUP0012,W004,21-06-2024,25-07-2024,27-07-2024,received
PO009475,SUP0065,W008,19-01-2023,08-02-2023,07-02-2023,received
PO009476,SUP0003,W008,18-06-2023,22-07-2023,29-07-2023,received
PO009477,SUP0062,W006,16-08-2025,08-10-2025,13-10-2025,received
PO009478,SUP0206,W006,14-09-2025,14-10-2025,23-10-2025,received
PO009479,SUP0180,W008,14-01-2024,12-02-2024,12-02-2024,received
PO009480,SUP0157,W007,09-08-2024,04-10-2024,07-10-2024,received
PO009481,SUP0233,W005,20-02-2024,20-03-2024,25-03-2024,received
PO009482,SUP0224,W004,06-05-2024,21-05-2024,25-05-2024,partial
PO009483,SUP0119,W005,28-02-2023,24-03-2023,04-04-2023,received
PO009484,SUP0240,W001,01-10-2023,20-10-2023,02-11-2023,received
PO009485,SUP0111,W001,04-10-2025,24-10-2025,30-10-2025,received
PO009486,SUP0104,W005,10-01-2024,15-01-2024,20-01-2024,received
PO009487,SUP0015,W007,11-07-2023,30-07-2023,03-08-2023,partial
PO009488,SUP0026,W004,27-05-2023,16-06-2023,27-06-2023,received
PO009489,SUP0155,W005,16-09-2025,23-10-2025,,cancelled
PO009490,SUP0089,W006,10-06-2025,06-07-2025,09-07-2025,received
PO009491,SUP0230,W009,02-10-2025,11-10-2025,,cancelled
PO009492,SUP0055,W012,03-04-2025,28-04-2025,12-05-2025,received
PO009493,SUP0172,W012,19-08-2023,21-09-2023,28-09-2023,received
PO009494,SUP0162,W012,06-11-2023,21-12-2023,19-12-2023,received
PO009495,SUP0170,W006,02-03-2024,27-03-2024,29-03-2024,received
PO009496,SUP0243,W008,29-09-2025,26-10-2025,05-11-2025,received
PO009497,SUP0209,W004,16-07-2023,01-09-2023,31-08-2023,received
PO009498,SUP0044,W009,25-02-2025,24-04-2025,,cancelled
PO009499,SUP0059,W008,05-07-2025,31-07-2025,02-08-2025,received
PO009500,SUP0016,W009,15-03-2025,10-05-2025,22-05-2025,partial
PO009501,SUP0211,W007,30-09-2024,19-10-2024,19-10-2024,received
PO009502,SUP0170,W001,17-07-2025,11-08-2025,16-08-2025,received
PO009503,SUP0161,W001,02-01-2025,23-02-2025,06-03-2025,partial
PO009504,SUP0161,W006,05-03-2025,26-04-2025,01-05-2025,received
PO009505,SUP0170,W008,23-12-2023,17-01-2024,18-01-2024,received
PO009506,SUP0192,W005,10-03-2024,04-04-2024,08-04-2024,received
PO009507,SUP0007,W009,28-03-2023,24-05-2023,26-05-2023,partial
PO009508,SUP0040,W011,07-04-2024,12-04-2024,14-04-2024,received
PO009509,SUP0184,W011,23-01-2024,05-03-2024,13-03-2024,received
PO009510,SUP0116,W003,20-02-2023,08-04-2023,10-04-2023,received
PO009511,SUP0162,W012,13-11-2024,28-12-2024,30-12-2024,received
PO009512,SUP0008,W011,20-01-2025,20-02-2025,27-02-2025,received
PO009513,SUP0168,W003,21-03-2025,07-05-2025,20-05-2025,received
PO009514,SUP0211,W009,03-04-2025,22-04-2025,19-04-2025,received
PO009515,SUP0050,W006,10-04-2024,19-04-2024,02-05-2024,received
PO009516,SUP0159,W009,08-04-2024,10-05-2024,19-05-2024,received
PO009517,SUP0006,W006,25-07-2023,31-08-2023,30-08-2023,received
PO009518,SUP0140,W011,05-02-2023,28-02-2023,09-03-2023,received
PO009519,SUP0199,W012,09-12-2024,01-01-2025,30-12-2024,received
PO009520,SUP0246,W006,30-03-2025,26-04-2025,07-05-2025,received
PO009521,SUP0198,W012,16-02-2024,27-03-2024,08-04-2024,received
PO009522,SUP0243,W003,21-03-2023,17-04-2023,22-04-2023,received
PO009523,SUP0123,W003,09-02-2025,15-03-2025,26-03-2025,received
PO009524,SUP0119,W001,21-01-2024,14-02-2024,,cancelled
PO009525,SUP0023,W011,01-04-2023,20-05-2023,27-05-2023,received
PO009526,SUP0045,W007,01-08-2025,20-08-2025,22-08-2025,received
PO009527,SUP0113,W006,28-10-2025,21-12-2025,20-12-2025,received
PO009528,SUP0070,W002,06-11-2023,11-12-2023,23-12-2023,received
PO009529,SUP0147,W008,10-09-2023,09-10-2023,17-10-2023,received
PO009530,SUP0058,W008,27-09-2024,06-10-2024,08-10-2024,received
PO009531,SUP0232,W002,06-12-2024,17-12-2024,19-12-2024,received
PO009532,SUP0221,W005,06-07-2023,13-07-2023,19-07-2023,received
PO009533,SUP0214,W012,26-05-2025,26-06-2025,06-07-2025,received
PO009534,SUP0173,W009,03-02-2025,22-02-2025,23-02-2025,received
PO009535,SUP0018,W002,04-11-2025,31-12-2025,31-12-2025,received
PO009536,SUP0247,W002,29-01-2023,12-03-2023,21-03-2023,received
PO009537,SUP0093,W008,16-02-2024,16-04-2024,30-04-2024,received
PO009538,SUP0040,W002,07-03-2023,12-03-2023,21-03-2023,received
PO009539,SUP0156,W005,18-07-2023,08-09-2023,21-09-2023,received
PO009540,SUP0058,W010,14-10-2023,23-10-2023,21-10-2023,received
PO009541,SUP0057,W002,07-05-2025,30-05-2025,01-06-2025,received
PO009542,SUP0065,W003,01-02-2023,21-02-2023,01-03-2023,received
PO009543,SUP0094,W002,31-10-2024,15-12-2024,,cancelled
PO009544,SUP0027,W009,13-12-2023,20-01-2024,27-01-2024,received
PO009545,SUP0174,W008,21-04-2024,15-06-2024,12-06-2024,received
PO009546,SUP0224,W004,09-05-2024,24-05-2024,07-06-2024,received
PO009547,SUP0180,W003,01-11-2023,30-11-2023,07-12-2023,received
PO009548,SUP0060,W011,31-08-2024,13-09-2024,21-09-2024,received
PO009549,SUP0113,W012,07-04-2025,31-05-2025,11-06-2025,received
PO009550,SUP0249,W010,08-11-2023,05-01-2024,11-01-2024,received
PO009551,SUP0152,W004,19-03-2023,16-04-2023,17-04-2023,received
PO009552,SUP0117,W006,30-04-2023,20-05-2023,20-05-2023,received
PO009553,SUP0059,W008,30-08-2024,25-09-2024,01-10-2024,received
PO009554,SUP0233,W001,19-01-2024,17-02-2024,29-02-2024,received
PO009555,SUP0249,W004,08-04-2023,05-06-2023,02-06-2023,received
PO009556,SUP0080,W012,04-11-2024,18-11-2024,01-12-2024,received
PO009557,SUP0022,W011,04-05-2025,10-06-2025,15-06-2025,received
PO009558,SUP0209,W006,29-06-2025,15-08-2025,12-08-2025,received
PO009559,SUP0227,W010,14-03-2024,14-04-2024,19-04-2024,received
PO009560,SUP0008,W011,30-04-2025,31-05-2025,14-06-2025,received
PO009561,SUP0235,W007,05-03-2025,28-04-2025,28-04-2025,received
PO009562,SUP0028,W010,21-05-2023,06-07-2023,15-07-2023,partial
PO009563,SUP0055,W002,19-05-2023,13-06-2023,14-06-2023,received
PO009564,SUP0073,W010,29-04-2025,15-06-2025,14-06-2025,received
PO009565,SUP0116,W007,09-10-2024,25-11-2024,22-11-2024,received
PO009566,SUP0156,W003,08-07-2023,29-08-2023,28-08-2023,received
PO009567,SUP0186,W008,02-02-2023,24-03-2023,06-04-2023,received
PO009568,SUP0067,W007,15-11-2023,22-12-2023,04-01-2024,received
PO009569,SUP0141,W002,04-06-2023,18-06-2023,,cancelled
PO009570,SUP0071,W009,10-11-2025,10-12-2025,18-12-2025,received
PO009571,SUP0090,W011,05-07-2025,03-09-2025,02-09-2025,received
PO009572,SUP0213,W008,13-07-2025,30-08-2025,30-08-2025,received
PO009573,SUP0081,W003,05-04-2023,28-04-2023,09-05-2023,received
PO009574,SUP0049,W011,16-03-2025,29-04-2025,10-05-2025,received
PO009575,SUP0186,W006,20-04-2023,09-06-2023,12-06-2023,received
PO009576,SUP0149,W006,18-11-2025,27-11-2025,,open
PO009577,SUP0208,W010,31-01-2024,21-03-2024,20-03-2024,received
PO009578,SUP0186,W010,09-02-2023,31-03-2023,28-03-2023,received
PO009579,SUP0030,W010,16-08-2024,29-08-2024,07-09-2024,partial
PO009580,SUP0136,W010,18-01-2023,08-03-2023,17-03-2023,received
PO009581,SUP0124,W012,17-01-2023,01-02-2023,01-02-2023,received
PO009582,SUP0222,W009,18-06-2023,18-07-2023,21-07-2023,received
PO009583,SUP0040,W011,27-11-2024,02-12-2024,03-12-2024,received
PO009584,SUP0214,W010,20-09-2023,21-10-2023,22-10-2023,received
PO009585,SUP0107,W012,17-09-2023,09-10-2023,08-10-2023,partial
PO009586,SUP0143,W004,21-07-2024,15-09-2024,27-09-2024,received
PO009587,SUP0053,W005,14-08-2023,18-09-2023,24-09-2023,received
PO009588,SUP0054,W002,31-08-2025,07-09-2025,12-09-2025,received
PO009589,SUP0202,W004,29-07-2024,28-08-2024,29-08-2024,received
PO009590,SUP0063,W007,08-07-2023,20-07-2023,17-07-2023,received
PO009591,SUP0128,W001,02-10-2024,16-11-2024,14-11-2024,received
PO009592,SUP0082,W001,17-03-2025,28-04-2025,28-04-2025,received
PO009593,SUP0164,W012,09-10-2024,04-12-2024,16-12-2024,received
PO009594,SUP0240,W004,28-03-2023,16-04-2023,23-04-2023,received
PO009595,SUP0060,W005,20-11-2024,03-12-2024,07-12-2024,received
PO009596,SUP0152,W008,15-09-2024,13-10-2024,20-10-2024,received
PO009597,SUP0125,W003,17-07-2025,24-07-2025,02-08-2025,received
PO009598,SUP0047,W009,15-11-2024,27-12-2024,10-01-2025,received
PO009599,SUP0220,W008,21-09-2023,01-10-2023,04-10-2023,received
PO009600,SUP0166,W003,20-03-2025,01-04-2025,03-04-2025,received
PO009601,SUP0135,W007,29-06-2024,24-08-2024,31-08-2024,received
PO009602,SUP0229,W009,27-08-2025,07-10-2025,10-10-2025,received
PO009603,SUP0202,W006,16-03-2023,15-04-2023,17-04-2023,received
PO009604,SUP0103,W001,07-07-2025,07-08-2025,06-08-2025,received
PO009605,SUP0204,W008,29-12-2024,21-01-2025,20-01-2025,received
PO009606,SUP0123,W004,07-04-2025,11-05-2025,10-05-2025,received
PO009607,SUP0100,W011,05-02-2023,23-03-2023,25-03-2023,received
PO009608,SUP0076,W010,21-05-2024,04-07-2024,17-07-2024,received
PO009609,SUP0187,W003,25-04-2023,06-05-2023,11-05-2023,received
PO009610,SUP0046,W011,22-10-2024,06-12-2024,12-12-2024,received
PO009611,SUP0245,W002,11-02-2023,22-02-2023,24-02-2023,received
PO009612,SUP0203,W002,03-03-2023,01-04-2023,14-04-2023,received
PO009613,SUP0219,W006,29-05-2025,27-06-2025,28-06-2025,received
PO009614,SUP0035,W005,13-02-2024,22-02-2024,05-03-2024,received
PO009615,SUP0080,W006,08-01-2024,22-01-2024,01-02-2024,partial
PO009616,SUP0028,W012,26-01-2024,12-03-2024,09-03-2024,received
PO009617,SUP0192,W005,04-09-2023,29-09-2023,11-10-2023,received
PO009618,SUP0219,W006,01-04-2023,30-04-2023,12-05-2023,received
PO009619,SUP0114,W010,05-05-2025,21-06-2025,29-06-2025,received
PO009620,SUP0125,W002,05-10-2023,12-10-2023,15-10-2023,received
PO009621,SUP0091,W009,26-08-2024,18-09-2024,02-10-2024,received
PO009622,SUP0032,W009,19-10-2025,14-11-2025,27-11-2025,received
PO009623,SUP0024,W001,15-08-2025,25-08-2025,30-08-2025,received
PO009624,SUP0156,W002,16-05-2025,07-07-2025,12-07-2025,received
PO009625,SUP0231,W009,02-01-2023,05-02-2023,12-02-2023,received
PO009626,SUP0131,W012,10-03-2025,21-04-2025,28-04-2025,received
PO009627,SUP0128,W011,19-11-2024,03-01-2025,15-01-2025,received
PO009628,SUP0197,W008,05-08-2025,19-08-2025,16-08-2025,received
PO009629,SUP0165,W012,05-03-2024,04-04-2024,07-04-2024,received
PO009630,SUP0089,W003,03-11-2025,29-11-2025,11-12-2025,received
PO009631,SUP0232,W004,16-11-2024,27-11-2024,01-12-2024,received
PO009632,SUP0139,W003,29-07-2025,13-08-2025,24-08-2025,received
PO009633,SUP0179,W001,25-04-2024,23-05-2024,03-06-2024,received
PO009634,SUP0108,W005,21-06-2023,06-07-2023,10-07-2023,received
PO009635,SUP0031,W010,10-08-2023,10-09-2023,12-09-2023,received
PO009636,SUP0192,W005,30-08-2024,24-09-2024,08-10-2024,received
PO009637,SUP0249,W011,27-04-2024,24-06-2024,03-07-2024,received
PO009638,SUP0211,W006,23-10-2023,11-11-2023,25-11-2023,received
PO009639,SUP0026,W006,24-07-2024,13-08-2024,23-08-2024,received
PO009640,SUP0004,W002,13-12-2025,24-12-2025,,open
PO009641,SUP0226,W004,13-02-2024,05-04-2024,07-04-2024,received
PO009642,SUP0166,W003,09-09-2023,21-09-2023,18-09-2023,received
PO009643,SUP0149,W005,13-09-2024,22-09-2024,19-09-2024,partial
PO009644,SUP0071,W002,11-01-2023,10-02-2023,14-02-2023,received
PO009645,SUP0219,W010,14-12-2025,31-12-2025,,open
PO009646,SUP0015,W002,01-12-2023,20-12-2023,20-12-2023,received
PO009647,SUP0187,W006,03-11-2024,14-11-2024,28-11-2024,received
PO009648,SUP0172,W004,21-02-2023,26-03-2023,31-03-2023,received
PO009649,SUP0033,W010,23-01-2023,17-03-2023,31-03-2023,received
PO009650,SUP0134,W003,14-06-2025,24-07-2025,23-07-2025,received
PO009651,SUP0116,W007,29-11-2025,31-12-2025,,open
PO009652,SUP0104,W007,15-12-2024,20-12-2024,22-12-2024,received
PO009653,SUP0056,W008,28-03-2025,12-04-2025,22-04-2025,received
PO009654,SUP0029,W006,16-08-2025,15-09-2025,12-09-2025,received
PO009655,SUP0043,W012,11-12-2023,26-12-2023,26-12-2023,received
PO009656,SUP0057,W002,11-09-2024,04-10-2024,05-10-2024,received
PO009657,SUP0249,W010,05-01-2024,03-03-2024,06-03-2024,received
PO009658,SUP0235,W001,06-02-2025,01-04-2025,09-04-2025,received
PO009659,SUP0195,W006,16-11-2025,24-12-2025,,open
PO009660,SUP0017,W009,12-05-2025,30-06-2025,10-07-2025,received
PO009661,SUP0232,W005,18-07-2024,29-07-2024,08-08-2024,received
PO009662,SUP0194,W001,24-12-2023,06-01-2024,09-01-2024,received
PO009663,SUP0045,W006,14-10-2024,02-11-2024,10-11-2024,received
PO009664,SUP0169,W012,28-05-2023,23-07-2023,06-08-2023,received
PO009665,SUP0002,W008,03-01-2024,22-02-2024,01-03-2024,received
PO009666,SUP0013,W008,26-04-2023,18-05-2023,18-05-2023,received
PO009667,SUP0009,W002,06-02-2025,29-03-2025,07-04-2025,received
PO009668,SUP0165,W006,07-05-2023,06-06-2023,20-06-2023,received
PO009669,SUP0140,W005,25-04-2023,18-05-2023,17-05-2023,received
PO009670,SUP0214,W005,01-11-2025,02-12-2025,04-12-2025,received
PO009671,SUP0202,W011,30-12-2024,29-01-2025,26-01-2025,received
PO009672,SUP0071,W011,06-04-2023,06-05-2023,04-05-2023,received
PO009673,SUP0110,W008,06-10-2025,30-11-2025,14-12-2025,received
PO009674,SUP0114,W009,10-06-2023,27-07-2023,03-08-2023,received
PO009675,SUP0209,W006,11-08-2024,27-09-2024,08-10-2024,received
PO009676,SUP0241,W011,04-10-2025,21-10-2025,28-10-2025,received
PO009677,SUP0174,W009,27-12-2023,20-02-2024,20-02-2024,received
PO009678,SUP0080,W008,07-01-2023,21-01-2023,25-01-2023,received
PO009679,SUP0170,W006,21-05-2024,15-06-2024,26-06-2024,partial
PO009680,SUP0219,W012,09-04-2023,08-05-2023,22-05-2023,received
PO009681,SUP0227,W007,01-03-2025,01-04-2025,12-04-2025,partial
PO009682,SUP0185,W005,18-08-2023,29-08-2023,08-09-2023,received
PO009683,SUP0042,W002,17-11-2023,07-12-2023,05-12-2023,received
PO009684,SUP0122,W004,14-11-2024,25-12-2024,05-01-2025,received
PO009685,SUP0083,W006,14-06-2023,08-07-2023,12-07-2023,received
PO009686,SUP0236,W002,01-08-2024,13-09-2024,15-09-2024,received
PO009687,SUP0175,W004,01-06-2023,06-06-2023,17-06-2023,received
PO009688,SUP0076,W005,21-02-2024,05-04-2024,11-04-2024,received
PO009689,SUP0032,W003,01-03-2023,27-03-2023,24-03-2023,received
PO009690,SUP0241,W010,17-08-2025,03-09-2025,10-09-2025,received
PO009691,SUP0027,W009,16-02-2025,26-03-2025,05-04-2025,received
PO009692,SUP0122,W009,29-03-2025,09-05-2025,13-05-2025,received
PO009693,SUP0166,W006,27-04-2024,09-05-2024,10-05-2024,received
PO009694,SUP0167,W011,13-01-2024,27-01-2024,07-02-2024,received
PO009695,SUP0019,W006,15-06-2025,26-06-2025,23-06-2025,received
PO009696,SUP0108,W011,06-09-2024,21-09-2024,22-09-2024,received
PO009697,SUP0090,W007,17-09-2025,16-11-2025,13-11-2025,partial
PO009698,SUP0086,W004,16-07-2024,13-09-2024,11-09-2024,received
PO009699,SUP0104,W010,11-03-2023,16-03-2023,20-03-2023,received
PO009700,SUP0239,W010,22-03-2023,26-04-2023,29-04-2023,received
PO009701,SUP0018,W012,08-08-2024,06-10-2024,14-10-2024,received
PO009702,SUP0050,W008,11-09-2024,20-09-2024,20-09-2024,received
PO009703,SUP0101,W012,28-10-2025,09-11-2025,17-11-2025,partial
PO009704,SUP0210,W010,30-04-2023,08-06-2023,16-06-2023,received
PO009705,SUP0148,W003,24-10-2025,18-11-2025,24-11-2025,received
PO009706,SUP0208,W002,16-09-2023,05-11-2023,11-11-2023,received
PO009707,SUP0174,W004,12-10-2023,06-12-2023,09-12-2023,received
PO009708,SUP0064,W003,24-02-2024,06-04-2024,07-04-2024,received
PO009709,SUP0102,W004,18-11-2025,30-11-2025,,open
PO009710,SUP0195,W009,05-03-2025,12-04-2025,13-04-2025,received
PO009711,SUP0128,W008,21-09-2024,05-11-2024,18-11-2024,received
PO009712,SUP0097,W010,01-11-2024,14-11-2024,26-11-2024,partial
PO009713,SUP0178,W010,07-09-2025,20-09-2025,01-10-2025,received
PO009714,SUP0004,W008,19-04-2024,30-04-2024,28-04-2024,received
PO009715,SUP0004,W011,08-09-2024,19-09-2024,25-09-2024,received
PO009716,SUP0081,W011,06-01-2023,29-01-2023,29-01-2023,received
PO009717,SUP0015,W003,19-09-2025,08-10-2025,10-10-2025,received
PO009718,SUP0093,W005,25-08-2024,24-10-2024,02-11-2024,received
PO009719,SUP0009,W012,04-06-2025,25-07-2025,06-08-2025,received
PO009720,SUP0171,W005,22-08-2024,20-10-2024,22-10-2024,received
PO009721,SUP0179,W001,04-11-2024,02-12-2024,11-12-2024,received
PO009722,SUP0195,W011,11-01-2024,18-02-2024,20-02-2024,received
PO009723,SUP0129,W010,28-06-2023,18-08-2023,,cancelled
PO009724,SUP0051,W008,04-09-2023,16-10-2023,25-10-2023,received
PO009725,SUP0076,W002,17-09-2025,31-10-2025,28-10-2025,received
PO009726,SUP0139,W007,11-01-2024,26-01-2024,06-02-2024,received
PO009727,SUP0182,W008,08-05-2025,18-06-2025,24-06-2025,received
PO009728,SUP0233,W012,12-05-2024,10-06-2024,20-06-2024,received
PO009729,SUP0143,W008,21-08-2024,16-10-2024,13-10-2024,received
PO009730,SUP0106,W006,20-06-2025,21-07-2025,27-07-2025,partial
PO009731,SUP0073,W011,16-04-2023,02-06-2023,08-06-2023,received
PO009732,SUP0015,W010,26-11-2024,15-12-2024,17-12-2024,received
PO009733,SUP0233,W011,26-12-2023,24-01-2024,24-01-2024,received
PO009734,SUP0021,W012,18-10-2023,24-10-2023,30-10-2023,received
PO009735,SUP0209,W008,28-05-2024,14-07-2024,14-07-2024,partial
PO009736,SUP0060,W005,24-04-2023,07-05-2023,05-05-2023,received
PO009737,SUP0068,W006,02-06-2023,10-06-2023,18-06-2023,received
PO009738,SUP0248,W009,31-05-2024,13-07-2024,24-07-2024,received
PO009739,SUP0008,W008,13-12-2025,31-12-2025,,open
PO009740,SUP0078,W007,08-08-2024,16-09-2024,15-09-2024,received
PO009741,SUP0152,W001,08-07-2025,05-08-2025,02-08-2025,received
PO009742,SUP0244,W003,21-05-2023,10-07-2023,23-07-2023,received
PO009743,SUP0012,W005,08-03-2024,11-04-2024,21-04-2024,received
PO009744,SUP0246,W009,10-06-2024,07-07-2024,13-07-2024,partial
PO009745,SUP0002,W004,15-05-2023,04-07-2023,08-07-2023,received
PO009746,SUP0150,W004,08-12-2025,31-12-2025,,open
