movement_id,product_id,warehouse_id,movement_at,movement_type,quantity_change,purchase_order_line_id,transfer_id
M00074570,IP01736,W008,2025-06-10,sale,-10,,
M00074571,IP02229,W003,2023-09-22,sale,-17,,
M00074572,IP02099,W007,2023-07-10,sale,-1,,
M00074573,IP00467,W005,2023-02-16,sale,-15,,
M00074574,IP00062,W002,2025-10-01,sale,-20,,
M00074575,IP00181,W002,2024-05-24,sale,-6,,
M00074576,IP01944,W009,2023-06-16,adjustment,-7,,
M00074577,IP00708,W002,2024-03-15,sale,-7,,
M00074578,IP02468,W004,2025-11-17,sale,-1,,
M00074579,IP00244,W001,2023-08-02,sale,-21,,
M00074580,IP01900,W010,2024-07-11,sale,-7,,
M00074581,IP01826,W007,2024-04-11,sale,-6,,
M00074582,IP00453,W011,2025-07-01,sale,-17,,
M00074583,IP02269,W010,2023-10-13,transfer,-15,,T0003212
M00074584,IP02269,W011,2023-10-13,transfer,15,,T0003212
M00074585,IP01274,W003,2024-07-29,sale,-12,,
M00074586,IP01873,W011,2023-08-05,sale,-16,,
M00074587,IP00599,W009,2023-09-24,adjustment,1,,
M00074588,IP01897,W003,2025-04-25,sale,-11,,
M00074589,IP01211,W001,2023-09-26,sale,-16,,
M00074590,IP00229,W008,2025-01-18,sale,-15,,
M00074591,IP00163,W009,2023-06-19,sale,-1,,
M00074592,IP01664,W010,2025-07-22,sale,-7,,
M00074593,IP00629,W002,2023-02-18,sale,-2,,
M00074594,IP01839,W003,2025-09-11,sale,-15,,
M00074595,IP00138,W003,2023-06-21,sale,-4,,
M00074596,IP02009,W010,2025-04-10,transfer,-18,,T0003213
M00074597,IP02009,W012,2025-04-10,transfer,18,,T0003213
M00074598,IP01054,W003,2025-04-04,transfer,-6,,T0003214
M00074599,IP01054,W007,2025-04-04,transfer,6,,T0003214
M00074600,IP00145,W008,2024-09-14,sale,-12,,
M00074601,IP01010,W008,2025-11-06,sale,-7,,
M00074602,IP00156,W012,2025-12-14,sale,-21,,
M00074603,IP00354,W004,2025-08-19,sale,-13,,
M00074604,IP01382,W007,2024-03-02,sale,-17,,
M00074605,IP00881,W010,2025-07-14,sale,-6,,
M00074606,IP02500,W009,2024-03-30,transfer,-3,,T0003215
M00074607,IP02500,W004,2024-03-30,transfer,3,,T0003215
M00074608,IP01011,W005,2024-10-07,sale,-6,,
M00074609,IP00157,W009,2025-06-04,sale,-15,,
M00074610,IP00311,W011,2023-11-16,sale,-7,,
M00074611,IP01968,W007,2023-04-15,adjustment,-3,,
M00074612,IP02147,W001,2023-03-10,sale,-19,,
M00074613,IP01971,W011,2023-03-13,adjustment,4,,
M00074614,IP00410,W001,2023-04-17,adjustment,-7,,
M00074615,IP00283,W001,2023-06-26,sale,-24,,
M00074616,IP00639,W007,2025-01-04,adjustment,-1,,
M00074617,IP00159,W003,2024-10-09,sale,-3,,
M00074618,IP01961,W008,2025-11-05,adjustment,-6,,
M00074619,IP01692,W012,2024-06-18,sale,-19,,
M00074620,IP00923,W012,2025-02-18,sale,-4,,
M00074621,IP00269,W010,2025-05-31,sale,-9,,
M00074622,IP01965,W009,2023-12-07,adjustment,3,,
M00074623,IP01889,W002,2023-04-12,sale,-6,,
M00074624,IP00028,W008,2024-06-20,sale,-8,,
M00074625,IP02204,W003,2024-11-08,sale,-10,,
M00074626,IP01645,W007,2024-08-01,sale,-2,,
M00074627,IP01830,W009,2023-04-10,transfer,-22,,T0003216
M00074628,IP01830,W005,2023-04-10,transfer,22,,T0003216
M00074629,IP01732,W004,2023-08-10,sale,-2,,
M00074630,IP01351,W009,2024-10-13,sale,-21,,
M00074631,IP01252,W006,2025-04-29,sale,-12,,
M00074632,IP01762,W011,2024-08-29,sale,-12,,
M00074633,IP00112,W002,2023-08-13,sale,-14,,
M00074634,IP00541,W008,2024-02-08,sale,-1,,
M00074635,IP00218,W010,2024-05-06,adjustment,-4,,
M00074636,IP00982,W008,2023-01-25,sale,-1,,
M00074637,IP01228,W011,2023-03-09,sale,-3,,
M00074638,IP00555,W011,2025-05-12,sale,-19,,
M00074639,IP01464,W007,2023-11-07,sale,-5,,
M00074640,IP01862,W007,2024-01-09,sale,-7,,
M00074641,IP00502,W011,2024-07-01,sale,-13,,
M00074642,IP01045,W011,2025-10-05,sale,-6,,
M00074643,IP00512,W012,2025-05-04,sale,-6,,
M00074644,IP00391,W012,2024-05-19,sale,-3,,
M00074645,IP00807,W011,2024-10-15,sale,-21,,
M00074646,IP00787,W002,2025-07-01,sale,-18,,
M00074647,IP02178,W008,2023-04-10,adjustment,6,,
M00074648,IP00191,W003,2025-11-18,sale,-13,,
M00074649,IP01662,W005,2025-05-01,sale,-14,,
M00074650,IP00980,W002,2025-11-08,transfer,-10,,T0003217
M00074651,IP00980,W003,2025-11-08,transfer,10,,T0003217
M00074652,IP00694,W006,2023-06-14,transfer,-6,,T0003218
M00074653,IP00694,W008,2023-06-14,transfer,6,,T0003218
M00074654,IP01588,W009,2025-02-10,sale,-23,,
M00074655,IP02085,W011,2024-04-25,sale,-3,,
M00074656,IP00414,W003,2023-11-16,sale,-22,,
M00074657,IP02401,W008,2024-05-11,sale,-17,,
M00074658,IP01392,W003,2023-11-29,sale,-11,,
M00074659,IP02255,W006,2023-08-14,sale,-8,,
M00074660,IP02305,W011,2024-10-26,sale,-11,,
M00074661,IP01630,W010,2023-12-23,sale,-13,,
M00074662,IP00060,W003,2024-12-19,sale,-17,,
M00074663,IP00458,W009,2023-06-14,sale,-9,,
M00074664,IP00545,W003,2023-10-24,sale,-21,,
M00074665,IP01176,W007,2023-12-15,transfer,-5,,T0003219
M00074666,IP01176,W005,2023-12-15,transfer,5,,T0003219
M00074667,IP01964,W006,2025-08-17,sale,-22,,
M00074668,IP02336,W002,2024-03-22,adjustment,5,,
M00074669,IP02079,W005,2023-02-23,sale,-20,,
M00074670,IP01616,W005,2025-10-29,transfer,-12,,T0003220
M00074671,IP01616,W003,2025-10-29,transfer,12,,T0003220
M00074672,IP00787,W001,2025-12-30,adjustment,1,,
M00074673,IP02052,W004,2023-12-24,adjustment,-2,,
M00074674,IP00653,W003,2023-12-07,sale,-9,,
M00074675,IP01374,W008,2024-01-18,sale,-24,,
M00074676,IP00601,W006,2025-06-01,sale,-24,,
M00074677,IP01048,W008,2023-11-12,sale,-6,,
M00074678,IP00991,W003,2024-08-25,sale,-14,,
M00074679,IP00951,W012,2024-02-19,sale,-3,,
M00074680,IP00288,W004,2024-06-24,sale,-1,,
M00074681,IP00983,W005,2024-10-01,transfer,-8,,T0003221
M00074682,IP00983,W002,2024-10-01,transfer,8,,T0003221
M00074683,IP01534,W007,2025-11-21,sale,-20,,
M00074684,IP01241,W006,2025-10-09,transfer,-20,,T0003222
M00074685,IP01241,W001,2025-10-09,transfer,20,,T0003222
M00074686,IP01100,W007,2024-09-20,sale,-10,,
M00074687,IP00966,W004,2023-08-12,sale,-2,,
M00074688,IP00295,W012,2024-06-19,sale,-17,,
M00074689,IP00648,W001,2024-03-21,sale,-10,,
M00074690,IP02262,W011,2025-08-10,sale,-18,,
M00074691,IP00970,W002,2023-09-30,sale,-10,,
M00074692,IP00823,W011,2023-07-15,sale,-20,,
M00074693,IP01564,W008,2025-07-17,sale,-5,,
M00074694,IP00278,W011,2023-09-28,transfer,-25,,T0003223
M00074695,IP00278,W001,2023-09-28,transfer,25,,T0003223
M00074696,IP01972,W010,2025-02-21,sale,-6,,
M00074697,IP01753,W006,2023-06-25,sale,-8,,
M00074698,IP01229,W006,2024-06-22,sale,-8,,
M00074699,IP00554,W005,2024-11-03,adjustment,3,,
M00074700,IP00220,W012,2025-11-03,sale,-2,,
M00074701,IP01386,W006,2023-09-12,sale,-12,,
M00074702,IP00741,W006,2023-12-25,sale,-13,,
M00074703,IP00150,W005,2024-05-08,adjustment,1,,
M00074704,IP02088,W012,2025-03-23,sale,-8,,
M00074705,IP01172,W004,2024-01-02,transfer,-23,,T0003224
M00074706,IP01172,W012,2024-01-02,transfer,23,,T0003224
M00074707,IP00951,W011,2024-01-19,transfer,-10,,T0003225
M00074708,IP00951,W008,2024-01-19,transfer,10,,T0003225
M00074709,IP02104,W012,2023-03-10,sale,-9,,
M00074710,IP01852,W009,2023-07-08,adjustment,4,,
M00074711,IP00888,W004,2024-02-16,sale,-5,,
M00074712,IP00520,W006,2025-07-25,transfer,-10,,T0003226
M00074713,IP00520,W001,2025-07-25,transfer,10,,T0003226
M00074714,IP01843,W004,2024-10-05,sale,-1,,
M00074715,IP00624,W002,2024-09-06,sale,-17,,
M00074716,IP01403,W008,2023-01-10,sale,-13,,
M00074717,IP00755,W003,2025-10-23,sale,-6,,
M00074718,IP01255,W011,2024-07-13,sale,-12,,
M00074719,IP02302,W010,2024-08-25,sale,-23,,
M00074720,IP00258,W008,2025-05-23,sale,-8,,
M00074721,IP02484,W008,2025-02-27,sale,-17,,
M00074722,IP01677,W012,2025-09-14,sale,-3,,
M00074723,IP02073,W009,2023-10-24,sale,-1,,
M00074724,IP00537,W004,2025-05-29,sale,-21,,
M00074725,IP00688,W009,2024-09-22,sale,-5,,
M00074726,IP02479,W010,2024-08-06,transfer,-9,,T0003227
M00074727,IP02479,W001,2024-08-06,transfer,9,,T0003227
M00074728,IP00309,W012,2025-10-04,sale,-3,,
M00074729,IP00641,W008,2024-07-24,sale,-14,,
M00074730,IP01992,W003,2025-09-23,sale,-12,,
M00074731,IP01962,W003,2025-08-07,adjustment,6,,
M00074732,IP01426,W005,2023-04-22,sale,-22,,
M00074733,IP00781,W007,2024-07-02,sale,-2,,
M00074734,IP00204,W009,2023-02-03,transfer,-8,,T0003228
M00074735,IP00204,W010,2023-02-03,transfer,8,,T0003228
M00074736,IP01587,W002,2024-03-08,transfer,-4,,T0003229
M00074737,IP01587,W009,2024-03-08,transfer,4,,T0003229
M00074738,IP01609,W007,2025-03-09,sale,-20,,
M00074739,IP00297,W006,2025-11-29,adjustment,7,,
M00074740,IP01057,W007,2024-06-26,transfer,-16,,T0003230
M00074741,IP01057,W001,2024-06-26,transfer,16,,T0003230
M00074742,IP01125,W003,2024-05-04,transfer,-8,,T0003231
M00074743,IP01125,W010,2024-05-04,transfer,8,,T0003231
M00074744,IP01219,W009,2024-02-14,transfer,-19,,T0003232
M00074745,IP01219,W006,2024-02-14,transfer,19,,T0003232
M00074746,IP02462,W009,2024-11-28,sale,-18,,
M00074747,IP01135,W002,2025-05-21,sale,-7,,
M00074748,IP01244,W009,2025-10-14,sale,-20,,
M00074749,IP00118,W002,2023-01-28,sale,-6,,
M00074750,IP00926,W005,2025-12-12,adjustment,-3,,
M00074751,IP00329,W007,2025-04-08,sale,-24,,
M00074752,IP02354,W008,2023-05-03,sale,-6,,
M00074753,IP02123,W005,2025-07-21,transfer,-2,,T0003233
M00074754,IP02123,W001,2025-07-21,transfer,2,,T0003233
M00074755,IP01705,W006,2023-02-19,sale,-3,,
M00074756,IP01182,W001,2024-10-02,transfer,-3,,T0003234
M00074757,IP01182,W009,2024-10-02,transfer,3,,T0003234
M00074758,IP02456,W004,2023-08-17,transfer,-7,,T0003235
M00074759,IP02456,W009,2023-08-17,transfer,7,,T0003235
M00074760,IP02276,W006,2024-09-22,sale,-18,,
M00074761,IP00217,W010,2023-08-12,transfer,-25,,T0003236
M00074762,IP00217,W007,2023-08-12,transfer,25,,T0003236
M00074763,IP02450,W005,2023-09-25,sale,-21,,
M00074764,IP00529,W008,2024-08-04,sale,-25,,
M00074765,IP01599,W009,2025-09-28,sale,-4,,
M00074766,IP01748,W010,2025-11-07,sale,-25,,
M00074767,IP00167,W009,2023-02-13,sale,-19,,
M00074768,IP00318,W006,2023-02-20,sale,-10,,
M00074769,IP00747,W004,2023-08-31,adjustment,-1,,
M00074770,IP01393,W002,2024-12-01,transfer,-5,,T0003237
M00074771,IP01393,W011,2024-12-01,transfer,5,,T0003237
M00074772,IP01006,W009,2024-04-30,sale,-12,,
M00074773,IP00615,W009,2023-03-03,sale,-18,,
M00074774,IP01982,W009,2023-03-23,adjustment,-6,,
M00074775,IP00607,W009,2024-10-10,sale,-15,,
M00074776,IP01819,W004,2023-02-20,sale,-14,,
M00074777,IP01088,W004,2025-11-27,adjustment,2,,
M00074778,IP02242,W008,2024-09-19,sale,-13,,
M00074779,IP00611,W003,2023-04-17,sale,-4,,
M00074780,IP01191,W002,2023-09-29,transfer,-14,,T0003238
M00074781,IP01191,W010,2023-09-29,transfer,14,,T0003238
M00074782,IP02189,W008,2025-01-10,sale,-17,,
M00074783,IP00183,W009,2024-06-05,sale,-9,,
M00074784,IP01412,W006,2025-02-16,sale,-7,,
M00074785,IP01008,W003,2023-06-10,transfer,-6,,T0003239
M00074786,IP01008,W005,2023-06-10,transfer,6,,T0003239
M00074787,IP02419,W004,2025-03-22,sale,-21,,
M00074788,IP01332,W001,2025-01-27,sale,-25,,
M00074789,IP00512,W004,2025-11-30,sale,-9,,
M00074790,IP01597,W002,2024-10-02,sale,-20,,
M00074791,IP01746,W011,2023-12-27,adjustment,1,,
M00074792,IP01195,W001,2023-03-14,sale,-4,,
M00074793,IP00261,W010,2024-08-15,sale,-17,,
M00074794,IP00604,W008,2023-08-26,sale,-18,,
M00074795,IP00676,W002,2023-08-02,sale,-24,,
M00074796,IP01220,W002,2025-09-22,adjustment,-5,,
M00074797,IP00601,W012,2023-12-15,sale,-9,,
M00074798,IP00519,W012,2024-03-24,sale,-2,,
M00074799,IP01495,W009,2023-05-15,sale,-11,,
M00074800,IP01993,W001,2025-04-13,adjustment,1,,
M00074801,IP02264,W007,2025-09-16,sale,-12,,
M00074802,IP00649,W011,2025-08-26,sale,-9,,
M00074803,IP02303,W011,2023-10-05,sale,-10,,
M00074804,IP01662,W001,2023-09-20,sale,-4,,
M00074805,IP02130,W007,2025-06-30,sale,-9,,
M00074806,IP02478,W006,2025-02-27,transfer,-12,,T0003240
M00074807,IP02478,W001,2025-02-27,transfer,12,,T0003240
M00074808,IP01997,W010,2025-04-16,sale,-20,,
M00074809,IP01272,W005,2024-07-24,sale,-25,,
M00074810,IP00850,W006,2024-04-08,sale,-5,,
M00074811,IP00487,W006,2024-11-10,sale,-11,,
M00074812,IP00890,W003,2024-03-07,transfer,-2,,T0003241
M00074813,IP00890,W008,2024-03-07,transfer,2,,T0003241
M00074814,IP02223,W004,2024-02-27,sale,-13,,
M00074815,IP00310,W005,2025-05-21,transfer,-12,,T0003242
M00074816,IP00310,W012,2025-05-21,transfer,12,,T0003242
M00074817,IP00672,W010,2025-05-24,transfer,-6,,T0003243
M00074818,IP00672,W005,2025-05-24,transfer,6,,T0003243
M00074819,IP02088,W008,2025-10-15,sale,-10,,
M00074820,IP00037,W008,2024-02-09,sale,-11,,
M00074821,IP01945,W006,2023-11-27,sale,-11,,
M00074822,IP01901,W001,2024-10-25,sale,-20,,
M00074823,IP02354,W004,2025-09-23,adjustment,-2,,
M00074824,IP01409,W001,2025-02-03,sale,-22,,
M00074825,IP00849,W008,2025-09-20,sale,-14,,
M00074826,IP01861,W009,2025-03-23,sale,-24,,
M00074827,IP01141,W008,2025-05-10,sale,-8,,
M00074828,IP00817,W004,2025-03-07,sale,-20,,
M00074829,IP02412,W010,2023-04-11,sale,-17,,
M00074830,IP02121,W009,2025-09-19,sale,-9,,
M00074831,IP01484,W005,2023-12-30,adjustment,4,,
M00074832,IP00777,W011,2024-03-02,transfer,-12,,T0003244
M00074833,IP00777,W004,2024-03-02,transfer,12,,T0003244
M00074834,IP00586,W008,2024-07-29,adjustment,7,,
M00074835,IP01001,W011,2024-11-04,sale,-6,,
M00074836,IP00048,W008,2024-11-20,sale,-10,,
M00074837,IP00243,W006,2023-01-10,adjustment,-7,,
M00074838,IP02337,W003,2025-07-19,adjustment,5,,
M00074839,IP00971,W005,2023-09-18,sale,-20,,
M00074840,IP00379,W007,2023-07-09,adjustment,-4,,
M00074841,IP01909,W009,2024-04-21,sale,-23,,
M00074842,IP01653,W004,2025-04-03,sale,-1,,
M00074843,IP01977,W001,2025-05-02,sale,-12,,
M00074844,IP01428,W010,2023-03-12,sale,-18,,
M00074845,IP00872,W003,2024-08-29,sale,-9,,
M00074846,IP02438,W005,2025-08-11,transfer,-16,,T0003245
M00074847,IP02438,W003,2025-08-11,transfer,16,,T0003245
M00074848,IP01152,W010,2024-05-07,sale,-1,,
M00074849,IP02063,W009,2025-09-17,sale,-10,,
M00074850,IP00759,W010,2023-04-22,adjustment,-2,,
M00074851,IP00908,W003,2024-05-13,sale,-12,,
M00074852,IP01280,W004,2023-08-23,sale,-22,,
M00074853,IP00502,W009,2025-03-16,sale,-8,,
M00074854,IP01782,W005,2023-01-21,sale,-12,,
M00074855,IP02097,W012,2024-03-20,sale,-18,,
M00074856,IP00142,W009,2024-04-13,sale,-25,,
M00074857,IP02431,W003,2023-10-27,sale,-1,,
M00074858,IP02310,W002,2024-08-17,sale,-15,,
M00074859,IP00536,W011,2025-05-20,sale,-7,,
M00074860,IP00334,W004,2025-09-21,sale,-22,,
M00074861,IP01687,W012,2025-09-13,sale,-1,,
M00074862,IP00088,W012,2024-02-13,sale,-7,,
M00074863,IP02026,W001,2023-06-13,sale,-8,,
M00074864,IP01802,W002,2023-01-07,sale,-5,,
M00074865,IP01735,W001,2023-11-30,adjustment,7,,
M00074866,IP01037,W006,2024-05-11,sale,-22,,
M00074867,IP01591,W004,2023-04-22,adjustment,4,,
M00074868,IP01970,W003,2024-02-04,sale,-25,,
M00074869,IP02225,W005,2025-10-11,adjustment,-8,,
M00074870,IP02296,W005,2024-05-06,adjustment,2,,
M00074871,IP01892,W005,2024-05-12,sale,-12,,
M00074872,IP01987,W008,2025-03-18,sale,-11,,
M00074873,IP01214,W002,2023-07-04,sale,-7,,
M00074874,IP02264,W010,2023-07-29,sale,-23,,
M00074875,IP02436,W001,2023-12-07,sale,-24,,
M00074876,IP00974,W010,2024-07-24,sale,-16,,
M00074877,IP00318,W006,2023-11-15,sale,-18,,
M00074878,IP00347,W008,2025-06-21,transfer,-25,,T0003246
M00074879,IP00347,W010,2025-06-21,transfer,25,,T0003246
M00074880,IP00462,W011,2023-02-14,transfer,-18,,T0003247
M00074881,IP00462,W001,2023-02-14,transfer,18,,T0003247
M00074882,IP01408,W010,2025-04-02,adjustment,-2,,
M00074883,IP00849,W007,2025-12-13,transfer,-24,,T0003248
M00074884,IP00849,W005,2025-12-13,transfer,24,,T0003248
M00074885,IP00965,W001,2025-02-28,sale,-7,,
M00074886,IP01350,W006,2023-01-19,transfer,-13,,T0003249
M00074887,IP01350,W010,2023-01-19,transfer,13,,T0003249
M00074888,IP01163,W003,2025-03-19,sale,-8,,
M00074889,IP01401,W002,2025-11-28,sale,-2,,
M00074890,IP00101,W001,2023-08-25,sale,-7,,
M00074891,IP02097,W010,2024-01-25,sale,-9,,
M00074892,IP02095,W001,2025-04-28,transfer,-17,,T0003250
M00074893,IP02095,W011,2025-04-28,transfer,17,,T0003250
M00074894,IP00806,W003,2023-03-09,sale,-4,,
M00074895,IP01318,W010,2023-09-23,sale,-10,,
M00074896,IP00516,W009,2023-03-28,sale,-11,,
M00074897,IP02451,W009,2024-09-04,sale,-10,,
M00074898,IP00075,W004,2024-10-14,sale,-21,,
M00074899,IP01757,W003,2024-09-21,adjustment,4,,
M00074900,IP02209,W001,2025-12-21,sale,-18,,
M00074901,IP02343,W008,2023-05-31,sale,-20,,
M00074902,IP00878,W005,2025-03-21,sale,-4,,
M00074903,IP00674,W011,2024-09-02,sale,-12,,
M00074904,IP01014,W008,2023-09-21,sale,-7,,
M00074905,IP00394,W006,2025-06-02,sale,-20,,
M00074906,IP02139,W004,2024-06-04,sale,-2,,
M00074907,IP00997,W001,2025-07-20,sale,-20,,
M00074908,IP01112,W010,2023-06-22,transfer,-20,,T0003251
M00074909,IP01112,W004,2023-06-22,transfer,20,,T0003251
M00074910,IP00012,W003,2023-09-21,sale,-17,,
M00074911,IP02387,W009,2024-11-01,sale,-13,,
M00074912,IP02005,W010,2024-08-24,sale,-18,,
M00074913,IP01221,W009,2023-06-06,sale,-23,,
M00074914,IP01761,W012,2024-03-08,adjustment,4,,
M00074915,IP00341,W008,2024-09-15,sale,-12,,
M00074916,IP00731,W006,2025-05-29,adjustment,7,,
M00074917,IP00027,W008,2024-03-06,sale,-6,,
M00074918,IP01189,W003,2023-04-27,sale,-19,,
M00074919,IP00833,W009,2025-05-06,sale,-6,,
M00074920,IP02325,W007,2024-04-23,sale,-1,,
M00074921,IP00474,W003,2023-07-19,sale,-18,,
M00074922,IP01905,W006,2025-12-22,transfer,-2,,T0003252
M00074923,IP01905,W012,2025-12-22,transfer,2,,T0003252
M00074924,IP02319,W005,2023-09-27,sale,-6,,
M00074925,IP01480,W012,2024-03-05,sale,-10,,
M00074926,IP02100,W005,2025-02-03,sale,-5,,
M00074927,IP00159,W006,2024-07-01,sale,-18,,
M00074928,IP00745,W002,2024-09-30,sale,-6,,
M00074929,IP02357,W005,2024-09-19,sale,-21,,
M00074930,IP02361,W005,2023-03-04,sale,-12,,
M00074931,IP02252,W005,2023-12-20,transfer,-2,,T0003253
M00074932,IP02252,W001,2023-12-20,transfer,2,,T0003253
M00074933,IP00224,W007,2025-06-24,transfer,-9,,T0003254
M00074934,IP00224,W008,2025-06-24,transfer,9,,T0003254
M00074935,IP01014,W003,2025-02-26,sale,-21,,
M00074936,IP00502,W008,2023-08-10,sale,-6,,
M00074937,IP01733,W012,2023-01-01,sale,-16,,
M00074938,IP01436,W008,2023-09-16,transfer,-24,,T0003255
M00074939,IP01436,W004,2023-09-16,transfer,24,,T0003255
M00074940,IP01910,W010,2024-10-10,sale,-7,,
M00074941,IP00822,W012,2023-10-31,sale,-13,,
M00074942,IP01694,W008,2023-04-26,adjustment,7,,
M00074943,IP01462,W009,2025-05-06,transfer,-18,,T0003256
M00074944,IP01462,W008,2025-05-06,transfer,18,,T0003256
M00074945,IP01447,W003,2024-10-29,sale,-13,,
M00074946,IP01869,W011,2025-06-19,sale,-20,,
M00074947,IP00477,W003,2024-01-14,adjustment,2,,
M00074948,IP01438,W001,2024-11-03,sale,-4,,
M00074949,IP00082,W007,2023-02-01,sale,-6,,
M00074950,IP00683,W001,2025-11-09,sale,-18,,
M00074951,IP01259,W009,2023-03-23,adjustment,-6,,
M00074952,IP01287,W001,2025-06-03,transfer,-9,,T0003257
M00074953,IP01287,W011,2025-06-03,transfer,9,,T0003257
M00074954,IP01731,W010,2023-08-31,adjustment,1,,
M00074955,IP02100,W007,2025-01-25,sale,-11,,
M00074956,IP00678,W001,2024-08-11,sale,-5,,
M00074957,IP01246,W006,2025-12-23,sale,-5,,
M00074958,IP00217,W004,2023-08-09,sale,-9,,
M00074959,IP00580,W005,2024-07-12,sale,-23,,
M00074960,IP01795,W008,2024-09-10,adjustment,4,,
M00074961,IP01966,W010,2023-12-12,transfer,-23,,T0003258
M00074962,IP01966,W012,2023-12-12,transfer,23,,T0003258
M00074963,IP01450,W001,2023-04-19,adjustment,1,,
M00074964,IP00666,W002,2025-05-15,transfer,-2,,T0003259
M00074965,IP00666,W003,2025-05-15,transfer,2,,T0003259
M00074966,IP01530,W001,2023-03-22,transfer,-22,,T0003260
M00074967,IP01530,W006,2023-03-22,transfer,22,,T0003260
M00074968,IP00932,W010,2024-07-20,sale,-20,,
M00074969,IP01545,W006,2023-08-18,sale,-8,,
M00074970,IP02042,W009,2024-09-16,sale,-5,,
M00074971,IP00554,W003,2023-03-02,sale,-4,,
M00074972,IP02265,W004,2025-11-15,sale,-1,,
M00074973,IP01460,W008,2024-08-13,sale,-12,,
M00074974,IP00802,W008,2024-05-29,sale,-22,,
M00074975,IP01580,W005,2025-11-02,sale,-21,,
M00074976,IP02309,W012,2024-02-11,sale,-1,,
M00074977,IP02208,W012,2024-02-04,transfer,-14,,T0003261
M00074978,IP02208,W008,2024-02-04,transfer,14,,T0003261
M00074979,IP01392,W007,2025-03-04,sale,-9,,
M00074980,IP01870,W002,2025-09-28,sale,-8,,
M00074981,IP01685,W007,2023-02-23,sale,-6,,
M00074982,IP00291,W001,2025-04-10,sale,-4,,
M00074983,IP00514,W002,2023-08-03,adjustment,-2,,
M00074984,IP01993,W001,2023-11-02,sale,-21,,
M00074985,IP01769,W005,2024-02-10,sale,-13,,
M00074986,IP00496,W001,2025-11-01,sale,-23,,
M00074987,IP02178,W005,2025-02-21,sale,-12,,
M00074988,IP00179,W011,2024-05-13,sale,-8,,
M00074989,IP01163,W002,2023-10-21,sale,-21,,
M00074990,IP01351,W003,2025-05-31,sale,-3,,
M00074991,IP02078,W008,2023-08-29,adjustment,-6,,
M00074992,IP00317,W002,2024-01-09,sale,-10,,
M00074993,IP00282,W004,2024-04-03,sale,-15,,
M00074994,IP02187,W007,2024-02-03,sale,-25,,
M00074995,IP00839,W008,2025-12-13,transfer,-17,,T0003262
M00074996,IP00839,W003,2025-12-13,transfer,17,,T0003262
M00074997,IP01051,W004,2023-10-31,sale,-5,,
M00074998,IP01349,W003,2025-03-31,sale,-10,,
M00074999,IP00952,W006,2024-08-02,sale,-18,,
M00075000,IP02416,W009,2025-07-15,transfer,-8,,T0003263
M00075001,IP02416,W011,2025-07-15,transfer,8,,T0003263
M00075002,IP00830,W001,2024-12-01,sale,-9,,
M00075003,IP01285,W011,2024-10-25,sale,-6,,
M00075004,IP00073,W005,2023-07-06,sale,-20,,
M00075005,IP01213,W008,2025-12-29,sale,-2,,
M00075006,IP02476,W008,2025-11-03,sale,-25,,
M00075007,IP01884,W004,2024-01-13,transfer,-1,,T0003264
M00075008,IP01884,W010,2024-01-13,transfer,1,,T0003264
M00075009,IP00501,W009,2023-10-09,sale,-24,,
M00075010,IP02075,W004,2024-12-30,adjustment,-1,,
M00075011,IP02491,W005,2023-05-20,sale,-18,,
M00075012,IP00819,W001,2023-07-30,sale,-17,,
M00075013,IP00406,W005,2023-08-09,sale,-16,,
M00075014,IP01479,W006,2023-01-27,sale,-15,,
M00075015,IP00881,W004,2025-12-16,sale,-15,,
M00075016,IP02278,W008,2024-06-11,sale,-18,,
M00075017,IP02273,W011,2024-08-05,transfer,-24,,T0003265
M00075018,IP02273,W002,2024-08-05,transfer,24,,T0003265
M00075019,IP02227,W004,2025-11-28,sale,-12,,
M00075020,IP02429,W009,2023-06-07,transfer,-18,,T0003266
M00075021,IP02429,W011,2023-06-07,transfer,18,,T0003266
M00075022,IP02407,W005,2024-06-23,sale,-22,,
M00075023,IP00726,W010,2025-11-20,sale,-23,,
M00075024,IP00195,W012,2024-12-15,sale,-10,,
M00075025,IP00528,W005,2023-05-20,sale,-24,,
M00075026,IP02446,W004,2025-10-29,sale,-4,,
M00075027,IP00616,W005,2023-12-01,sale,-16,,
M00075028,IP00364,W012,2024-11-08,transfer,-4,,T0003267
M00075029,IP00364,W009,2024-11-08,transfer,4,,T0003267
M00075030,IP01918,W006,2025-04-29,adjustment,4,,
M00075031,IP02051,W002,2023-06-23,sale,-19,,
